star,comment
10,재밌네요 하하하하 ㄴ 있다 있는  
9,비현실적인 현실감만 남는영화  
9,와 올해최고의 영화입니다!!강추!!  
8,스토리 연기 모두 괜찮았다이런류 대부븐 왜?라는 시작점이  궁금하지만 다른 나라의 b급류 내용을 a급으로 잘만든 영화란 생각이든다  
8,페북에서그난리날정도는아님  
10,와... 믿고보는 영화네요...  
10,재미있고 스릴있었음ㄷㄷ  
10,심오한내용이라서 보기좋았음  
5,재밌는거갗기도하고 아닌거같기도하고  
6,무슨내용인지 잘이해가ㅠㅜ  
7,팬티가답인것같다 아....  
5,이거야말로 어이가 없네 ..?  
10,관람후기 보고가면 안되는 영화  
9,재미있게 받습니다...내용이  
10,제가 봤던 이런 장르 영화중에 최고  
10,관객 속이기의  환타지 호러무비연기력은   아꾸다(?)가  짱~~^^  
6,영화 보면서 계속 뭐지?뭐지?얘기하고자하는게 뭐지? 기대하고봣는데 나올때 관람객들 다들 뭐야?라는 반응  
10,천우희짱임 연기력장난아녀  
10,재미 있음 ㅎ믿고보는 곽도원  
10,간만에 영화다운 영화 봤습니다. 강추입니다!  
8,관객을 헷갈리게. 한참을 생각을 정리하게 만드는 영화  
10,지한테 재미없었다고 평론가들을 욕할이유는 없지않음?? 이영화만큼 창조적으로 한국식으로 해석해낸 오컬트영화 지금까지 없었을걸??? 정말 창조적임... 새롭고.... 영화적체험하고싶다면 보고. 정답맞추듯이 공부하듯이 볼거라면 보지마 걍  
10,영화 중간중간 계속 심증이 나올때마다 의심하고 의심했지만 막이 내리고 난 후 아. 아무도 믿을수가 없다 라고 생각하게 되었습니다. 감독한테 완전히 현혹되어 버렸고. 2시간 30분동안 크게 재미있다는 생각 안했는데 막이 내리고 인생영화가 되었어요.  
10,환장하겠습니다 생각이 많아지고 한장면 한장면 다 해석 해야한다  
10,그냥 보세요. 꼭 보세요.  
9,찝찝 떨떠름 소름 이상 생각 복잡  
10,"간단명료한 스토리, 시원시원한 액션을 원한다면 시빌워를 보러가세요^-^  "
10,처음부터 끝까지 눈을 뗄수가 없었어요.  
10,찝찝한 영화지만 재밌네요  
10,졸잼 개무섭 썅 쪼들림 소름끼침  
10,좋아요진짜넘나스릴쩔어요  
8,영화 평이 안좋아 망설였는데만족하고 왔네요.영화를 보이는대로만 보는 사람들이 평을 다는구나 생각이들어요.의미부여가 되는 영화 였어요.  
10,자꾸 봐서 다 해석해보고싶다  
8,시간가는 줄 모르고 봤어요~무엇을 이야기하고자 하는지 정확한 이해가 어려워서 인터넷에 검색 해봤네요ㅎㅎ  
10,재밌어요 보고나면 찝찝하지만 추리하는맛이있음  
10,재밌습니다재밌구말구  
10,아역연기 쩐다천우희 짱!  
9,초반은 흥미있는데... 후반에 그저그랬음  
10,짱 재미있어요 ㅠㅠ 무섭기도했지만 결말이 좀...그래요  
8,첨엔 후덜덜 무서웠지만 마지막 장면은 너무 허무하게 끝나서 조금은 아쉽긴 하지만 그래도 장면 부분 나올때마다 스릴있고 긴장을주는 영화네요~  
10,치밀하게 잘 구성하여 나와서 토론나누게 하는데다 실제존재하는 악마를 잘다루었어요  
10,"곡성 인기가 많아 미리 예매하고 영화를 봤네요.곡성 전,  미리 해석보고 가도 이해가  부족해서,다시 영화 분석한후 마무리했네요.스릴감은 최곱니다. 이해전달은. . 글쎄요.  "
8,재미있었습니다. 중간중간 무서워요  
10,그냥 존잼...ㅜㅜ무서웟는데 재밋엇음  
8,연출이 너무 맘에 들고 무엇보다 딸내미의.연기에 황정민 곽도원이 신경이 묻혀버릴정도였다. 하...근데 말장난 너무 마니 치네 뭐여 결론이 ㅡㅡ  
10,몰입감이.... 예고편이 다라고 생각하면 오산  
10,황정민 너무 멋있어요 짱짱짱  
10,영화를 곱씹을수록 잘만든 영화라 생각듭니다내용을 이해하고 한번더 보면 더 좋을거라 생각됩니다 정말 감독의 낚시에 제가 걸려든것 같았어요 마지막까지요  
10,상영시간을 잊을만큼 긴장감 최고!!  
10,한번 더 보러 가야겠음!!  
9,뛰어난 연출..bb 2시간 반을 몰입했더니 기가 다 빠져 힌동안 멍했던 영화  
6,관객들에게 너무 많은 이해력을 요구하신거 같네요  
3,극의 전개는 좋았으나 결론이  너무 허무 맹랑했다.  
5,음..좀비영화냐..머 할말이 엄따  
6,설명이 불친절한 내용 같아요결말도 너무 열린 결말이라 당황스러웠습니다  
8,재밌습니다~볼만합니딘  
10,개잼있다 또봐야지 ㅋㅋ  
7,곡성의 가장 큰 적은 기대...  
9,이결말은 뭔가요~어쩌라구요ㅠ결론을 말해줘야지~~~~!!  
7,너무 어려워요 해석하기가 ㅠ ㅠ  
9,재미있었습니다 반전에반전애 반전에 반전에 반전에 모가 진실이죠?  
7,배우보고봣는데 기대이상입니다  
7,저는그냥칠점정도드립니다.  
9,17금정도! 심적 무장하고 가서 그런가? 그다지 역겨운 건 모르겠고...역시 나홍진감독! 롤러코스터급 재미! 결말은 의견이 분분할듯!  
9,배경 지식이 부족해서인지.. 좀 난해했습니다.  
8,반전에 반전~ 결말 예측불허~ 근데 본 사람들 대다수가 뭔가 허전한 결말이라고~^^ 암튼 재미있었어요~^^  
8,첨볼때 너무무서웠어서 공포한번더 느낄려고 한번더봤는데 노잼  
9,스포당하고 봤지만 최고였다  
6,배우들 연기는최고내용은 모르겠어요ㅠ  
5,졸라개찝찝 스토리연계도안되고무섭지도않고ㅡㅡ  
5,등장 인물에 정체를 알수가 없네 ㅋㅋㅋ  
5,"기술적으론 스릴러의 교과서라고 생각한다. 허나, 이야기면에서는 말을 하고 싶지 않다.  "
8,사람들의 반응에 비해서 기대에 덜 부응했다  
8,재미있음 무서운장면 자꾸떠오름  
10,나름볼만함함만볼름나  
10,"보는 내내 닭살~~~너무 무서웠어요 연출 ,연기 최고최고 마지막끝나고 나면 꼭 대화를 나누고 서로 자기의 생각을 얘기하게되는 영화에요~보는이에 따라서 다르게 느낄수 있는...재미나게 잘봤어요 강추합니다  "
8,"흐르듯 보다보니 끝났고, 마지막 장면을 보고나니 그 전의 영상을 되짚게되고 !!!! 생각지 못했던 반전. 다만 영화보면서 계속 놀람 ㅠㅠ 아이의 연기가 정말 소름끼침  "
10,조마조마하고 너무스릴잇음 꿀잼  
9,재밌긴 하네요 뭐 돈은 아깝지않았어요  
9,친구랑 잘 보고왔습니다~  
9,볼만함!나중에 한번 더 봐야겠음!  
7,중간중간 웃기도하고 스릴잇어서 놀래기도했는데 후반부에너무허무하고 결말도 썩....그렇다  
8,결말에  응? 하는 순간 영화끝남. 생각이 많아지는 영화  
8,무섭고 긴장감있는데 내용이 완벽히 이해하기 어려워요.  
7,영화가 끝나자마자 질문이 끊이지 않는다. 혼란스럽다.  
8,곽도원 연기 너무 좋았구요  딸 효진역도 박소담 뺨치는 연기. 다만  결말에 당황  마지막 동굴씬 황당  배우들 연기보고  평점드립니다.  
9,무서워요 집갈때 헛것이 보이는 영화!!!! 무서워 무사  
5,믿어라. 교훈이고 남는건 배우들 연기네요. 엔딩크레딧 올라가고나니 왠지 감독한테 우롱당한 느낌 때문에 찝찝하네요.  
2,"뭔가 성서 구절을 통해 말하고 싶은게 있었던 것 같았는데, 벌려 놓기만하고 회수하지 않은 혹은 방치한 복선들 때문에 집중하기 힘들었다. 무엇보다 인과관계에 굉장히 비약이 많고 과장과 산만함 때문에 보기 힘들었다  "
9,시작부터 끝까지 긴장감을 놓칠수 없었던 영화.  
10,전혀 지루하지 않은...!  
10,오랜만에 끝까지집중한영화..  
4,몇년만에 영화관서 본 영화인데... 소문만 듣고 내용 모르고 갔다가 .. 된통 당함. 나는 별로였음. 별로임. 만드신다고 고생은 하셨겠고 재미도없는건 아니지만..보는내내 스트레스...  
8,알아보면재밋는영화!!!  
10,영화가 끝나도 계속 머리에 맴도는 영화  
10,영화는 탄탄하고 재미있는데 해석하느라 머리가 아파요..  
10,무섭뭡섭 ㅠㅠㅠㅠ정마류  
9,다들 연기력이 소름돋네요 내용전개가 2프로가 아쉽습니다  
8,몰입도는 좋았는데 두번은 봐야 이해 할수있을거같다 ㅡㅡㅋ  
10,의문이들어요  어려워요  
9,"계속되는 긴장감,그리고 반전~강추합니다.  "
9,으 더티더티해 하지만 볼만함  
7,어렵긴 하지만 생각하는 재미가 있네요  
9,천우희예쁘다!!!!  
9,마지막에 결말 이해 잘안되찌만 생각하면서 결말이 이해되는 뭔가 천재스러운 영화같음ㅋㅋㅋ  
8,재미있었는데 결말이 조금 이해가 안됐어요 ..ㅠ  
9,재미있게 잘봤어요~~^^  
9,진짜 오랜만에 영화 처음부터 끝까지 집중하면서 봤습니다b  
7,끝까지 몰입하게 만드는 전개 그리고 필요없는 잔인함  
8,진짜재밌었어요!강추!  
9,징그러운 장면이 너무 많이 나와서 보기가 힘들었지만 내용은 반전도 있고 재미있었어요ㅎㅎㅎㅎ  
7,도무지 결말이 뭔지??  
8,간만에 스릴러 꿀잼...  
8,호불호가 갈릴 수 있단 이야긴 들었지만 걱정했던거 보다 더 재밌게 봤습니다  
8,재미있으나 지인에게 추천해주고 싶지는 않은영화  
10,몰입도 장난아니에요!!  
10,짱이다유짱이다유~~~~  
10,긴장감을 늦출 수 없고 지루할 틈이 었었다.한국에 맞는 소재의 호러 어드벤쳐영화로 신선하고 새로웠다.  
10,"""'의심'하지마라...""   영화가 끝나고 마지막 부제의 모습이 마치 자신을 보는거 같았다 영화를 보는 내내 아니겠지, 아닐거야, 설마, 하면서 한편으로는 점점 의심을 믿고있는 내가 있었다  "
10,좀 이해하기 어렵지만 잼나영  
8,결말을 알기에는 좀난해하지만 재밌네요  
3,이상이상....ㅏㅏ  
10,생각 많아지게 하는 그언 영화네요. 정말 재미있게 봤습니다.  
8,연기력 짱~ 정말 신들린연기~ 근데 좀비는 뭐죠?  
7,한국영화에 이런 스릴러가 나왔다는거에 감탄했다 배우들도 역할에 맞게 다양한 연기를 잘 소화하여 몰입도가 좋았다 하지만 관객들이 이해하기에 쉽지않은 내용이었던것 같다  
9,내용이 심오하고 조금 어렵지만  한국영화에비해  최고인듯 ㅎ 재밋게잘봣습니당  
8,한번봐서는 이해가 힘든영화 또 봐야지  
7,무섭다. 찝찝하다. 어렵다.  
10,역시 나홍진호불호 갈린댔지만 보는내내 긴장감과 스릴 최고  
6,애매모호. . . 연기력들은 죽임..  
6,가나다라마바사아자차카타파하  
5,음 뭔가 결말이 상당히 아쉬운거 같네요긴장되고 스릴 장면이 몇 있기는 햇는데. 결말에서 다 깎아 먹은듯한. 허무함으로 끝난 영화입니다.  
8,쩔었음....천우희가 돌던지는거 미끼물지말라고....도망가라고ㅠ.ㅠ  
6,상영시간이 너무 길어서 힘들었음 결말도 너무 마무리가 안된느낌 ㅜㅜ  
10,한국판 좀비~~ㅋ마무리가 애매했지만 꿀잼~~~  
2,지루하고 너무 오바하는듯한느낌..  
5,내용을 이해하기 어력고 재미 업서요  
7,마무리가 왠지 허전해요  
7,"15세 관 람인데  애들하구 보기엔 아닌거 같네요,내용도 잘 몰겧구.?  "
9,페북에 막 노잼이라고 막 그래서 솔직히 기대안했는데전 개인적으로 너무 재미있었어요 연기자분들의 연기는 뭐 말할필요도 없었고 진짜 그냥 최고 근데 별로 무섭지는 않던데요..  
4,그저 그런영화.. 너무 꼬다가 본연의 스토리를 잃은듯 하네요  
10,계속 곱씹게 되는 영화! 엄지척  
10,여운이 남네요~ 몰입도최강입니다  
9,결말이 아쉬웠지만 역시는 역시입니다!  
10,"또하나의 최고의 영화!, 보는 시각에 따라 결말이 달라짐  "
9,장난아니네여 해석하는재미입니다  
9,재밌게 봤습니다ㅎㅎㅎ  
10,반전이네요 재밌어요ㅎ  
9,재미나요여러번 곱씹으며 봐야  
9,심리전 최고..하지만 보고 나니 마음이 무거워지네요ㅠ  
9,처음부터 너무 스릴있고 무서워요 마지막까지..  
10,완전 몰입도짱 보는내내 추리하느라시간가는줄몰랐음다들욕해대서기대를안해서그런지핵잼  
9,개봉하자마자 평점이 뚝 떨어지길래 .. 낚일까봐 보지 않으려다가 오늘 여친과 가서 보고왔습니다! 영화가 끝날때까지 결말을 도통 알 수 없었다가 후기찾아보고 깜짝 놀랐습니다.. 반전에 반전 ! 몰입도 높은 배우들의 연기 ! 전 너무나 재미있게 봤습니다  
6,무겁고 무섭고 무시무시하고.. 연기력은 믿고보는 배우 황정민  
5,자극적인 소재..두시간내내 정신적으로 스트레스 받음 ㅠㅠ..특히 하필 또 아이가 빙의된 장면은 ㅠㅠ소재는 신선하긴했으나.. 너무 자극적이라서 정신건강에 안좋음 ..  
9,기분나쁘게 재밌는 영화  
6,"더폰, 시간이탈자 같이 항암걸리는 영화하지말라는거만 골라서 함  "
5,잔인한장면일때 잠깐무서웠던거말고 그다지 흥미는없던....  
10,재밋엇어요 ㅎㅎ연기 너무 잘함 아역배우까지 완벽  
10,곽도원 최고입니다 연기력 굿  
9,너무 단정지어 보지마시길 바랍니다~  
10,마무리가 생각을 많이 하게 만듭니다  
10,생각을 거듭할 수록 대단한 영화  
10,정말 재밌게 잘 봤습니다....!!!  
5,생각보다 결말이 허무하게 끝난거같아 너무 아쉽습니다  
10,재미있게 봤습니다 한번더  
6,진짜 영화 끝나고 뭔가싶다..  
10,영화 내내 긴장감을 늦출 수 없는 스릴넘치는 잘품입니다  
10,나약하고 또 나약한 인간  
9,와우 개스럴였어요  오래만에 영화다운영화  
5,보고나면 뭔가 어리둥절한 영화  
5,부족한 개연성과 등장인물들의 답답한 전개를 제외한 나머지는 없구나...  
10,정말최고의영화입니다  
10,반전반전반전반전반존  
10,최고입니다 시빌워보다 더  
10,미치도록 재밋다 내생애 최고  
6,기대보다 별로.. 좀비가뜬금없었음.  
5,ㅅㅂ 기분개잡침 ㅡㅡ 이렇게 기분더러운건 오랜만이네  
5,소오름 이해 엑스....  
6,"첨엔 좀 무서웠는데, 갈수록 그냥 좀비물 같아지네요...  "
