star,comment
10,스릴만점 지루하지 않고 계속 생각하게 만드는 영화  
7,차라리 해석을 약간 보고 갔다면 더 재미있었지 않을까 했어요  
10,영화에 숨겨진 의미를 아니깐 더 소름  
10,꾸르잼입니다. 두 번 보면 더 재밌는 영화  
10,개굳 개무서웠음 ㅠㅠㅠㅠ 소화불량걸림  
10,굿굿굿굿햇잼꿀잼개잼존잼  
9,연기두 좋구 스토리두좋구 재미있게봤어여  
10,영화끝나고 생각할수록 소름  
10,굿굿 개젛았슴닽 함더보세여  
10,스릴있어용 재밋습니다 추천!!  
10,황정민 대바악 대바악 ㅎ  
8,허무하고 엉성한 부분이 크지만 황정민과 쿠니무라준의 이미지가 자꾸 생각난다 보기 드문 강렬한 장면들만으로도 가치가 있다  
10,우와우와우와우왕 재미있네용  
7,괜찮은 영화예요 호불호는 갈릴 것 같네요  
10,"징그럽고 무서운건 못 보는데 곡성은...며칠을 잠을 못자고 자꾸 되새기게 되던지..무서워여ㅠ근데 지금도 영화가 약간 이해가 안가는 점이 없진 않지만, 주인공은 효진이가 확실!! 모두들 연기 하나는 대박!!인간의 의심 욕심 뭐 이런거엔 관심없고 걍 대박  "
10,곡성 무섭기도했지만 짱이에욥!!  
10,곡성 두번짼데 또 봐도 재밌어요 그리고 네이버페이는 언제나 최곱니다 편리하고 나중에 할인도 받고 짱짱  
8,너무너무너무너무잼나요  
8,며칠동안 생각나서 무서웠습니다..  
10,재밌었습니다. 스릴굳잡  
10,뭣이 중헌디!!!10자  
10,이야기를 잘 풀어낸 영화  
10,말이 필요 없다... 지루함도 없고...  
10,황정민 무당 연기력 최고였습니다.곡성 재미있게 잘봤습니다.  
10,저는 너무 재밌게 봤어요!  
10,생각할것이.많아지는 영화  
7,배우들의명연기 좋습니다. 다만 복선이 너무 복잡해 영화끝나고 멍하니 생각햇네요..  
8,나는별로였음...생각보다 길었고 생각할건 많았지만 취향이 다른듯  
10,결말을 이해하기 힘들었지만 ㅎㅎ정말 재미있었습니다.  
9,꼭 마귀여야했을까?사람이 더 무서울수 있었는데  
7,흥미는 있지만 정리가 안됨  
4,짜증나는 영화였습니다.  
10,개쩌는영화임진짜 장난아니다 우와진짜..대박  
8,보고난뒤 자꾸 생각나는 영화끝나면 뭐지? 하는 영화집에와서 검색하게되는 영화  
9,뒤늦게 본 곡성 심장을 옥죄면서 쥐락펴락하네요~초반에는 잠깐 웃기려고 재미도 주었지만 뒤로가면 갈수록 잔인하고도 무서울정도로 심장을 옥죄게 만드는 몰입도는 아주 좋게 봤습니다  
10,내용이면 내용 연기면 연기명불허전  
10,여운이 많이 남는 영화였다.  
10,영화를 보고난 후 더 흥미로워 지는 영화  
8,이렇게 여운이 남는 영화는 오랜만이었던것 같다. 집에와서도 계속 생각이나 무서웠다 ㅠㅜ  
10,소름...돋는영화입니다  
10,보는것이전부입니다 보세요  
10,음 잊혀지지가 않는다...  
9,곡성  재밌게 봤어요배우들 연기 진짜잘하고꼬마아이연기도 정말잘하네요  
7,재밌어요...약간 환타지? 하달까..?현실적이지 않은건 당연한거고중간 내용과 결말 내용이 모순되는 것은 아마 감독의 준비된 코맨트가 있으리라 생각됩니다그냥 흥미진진하게 봤어요짧은 관람시간이 아님에도 지루하진 않았어요그럼 된거죠..뭐..^^  
10,뭣이 중한디 다들 연기 너무 잘하십니다.  
8,무서운거못보는사람에겐 심장떨림내용끝이 정말 확실히는모겟음 ㅠㅠ  
7,뭐 해석하기에따라 어떤영화가될진 자기의몫  
10,재밌게 잘 봤습니다. 감사합니다  
10,뭣이중헌디!!뭣이중허냐규  
10,무섭고 잼씀 그리고 머리 복잡함  
8,뒤늦게 봤지만 재밌었어요 생각보다 무섭지도 않았구요!  
9,"영화보고 출퇴근길에도 무의식중에 생각나고, 특히 어둑어둑한 시간에 풀숲 배경으로 사람형상 서있는거 보면 깜짝깜짝 놀라게 되는 부작용도 있지만ㅠㅠ훌륭한 배우들의 연기에 평점 남겨드려용!!!!  "
8,스릴런줄알았는데 걍 공포영화임..ㅋㅋ  
8, 역시곡성영화네요두번봤어요  
9,생각보다 재미있어요~~  
10,정말 흥미진지했고 반전스토리에 재밌엇습니다!!  
10,재미있어요1527381  
10,재밌어요 추천하뮤니당  
8,생각한 것보다 더 공포스러웠고 강한 여운이 남네요.. 누가 선인지 악인지 판가름 해야할때 내가 곽도원이 된 것 마냥 손에 땀을 쥐고 봤네요.. 황정민씨랑 일본배우분의 카리스마가 압도적이였어요..  
10,긴장감및스릴있어요 연기도 좋구요  
10,뭐시 중헌디...뭐시중허나고!!!  
8,마무리부분의 내용들이 영화초반부의 전체전개를 누르고간느낌이듭니딘  
10,좋아요            ...동해물과백두산이  
8,의심이 믿음을 만든다는 아이러니  
9,공포 영화의 색다른 면을또 보게되어만족합니다.뻔~한공포가  아니어서 좋았어요.뒤가더궁금 도대체 어떻게될지  
10,재밌었당 무섭고 연기 잘한다 배우들  
10,재미있다 정말정말 재미있다..그렇다  
10,꽤나 재밌게봤어요!!! 호불호는 좀 갈릴거같은 영화에요!  
10,영화가 끝나고 크레딧이 올라가도 관객들 거의가 자리에 앉아만 있을뿐..  
5,소문난 잔치에 먹을거 없다더니 그말이 꼭 맞네요.생각보다 별로였습니다.  
6,내용은 흥미있으나 결말이 아쉽  
3,하나도 안무서움. ㄹㅇ  
8,몰입도 좋음. 열린결말인듯 아닌듯 좀 헷갈림  
8,의도하는바가 궁금하다 재밌게 봄  
2,마무리가... 무슨 내용인지 모르겟어영.. 근데 스토리늠 재미잇엇던것 같아요  
8,그냥 두시간 반동안  뭐지? 이러면서 봤음  
7,색다른영화로써 연기자들의 열연과 장시간 상영시간임에도 지루함없이 긴장감이 넘치는영화임에는 분명하다.하지만 보는내내 그리고 보고난뒤에도 찝찝함이 남는건 어쩔수없음.  
3,내용이난해하여 이해가 인김  
8,"긴장감, 배우들의 연기는 개멋  "
8,생각이 많아지게 하는 영화  
10,"감독은 미끼를 던져븐것이고, 관객은 그 미끼를 물어븐 것이여  "
8,꼬마애기가 연기를 잘함 소름돋음  
10,연기력인정하는부분입니다  
10,눈을 뗄수 없는 몰입감 완전최고입니다.  
10,올해 최고의영화ㅋㅋ 재밌음  
8,생각보다 무섭진않앗는데... 걍좀 찝찝  
8,몰아치는 공포와 긴장감  
9,내용을 생각하면 생각할수록 명작  
9,재밌었습니당 좀 많이 무섭긴했지만 ㅠㅅㅠ  
7,배우들의 연기는 다들 흠잡을데 없이 너무 좋았따... 당연한 배우들이지만... 단지 전체적인 구성이 좀 억지스러운데가 있고 좀 더 타이트하게 편집했떠라면 하는 아쉬움이 남아있따....  
6,결말을 잘 이해못함..  
8,두번봐도 영화에 몰입해서 봤습니다  
9,재밌어서 두번보고  재밌었어요  
8,처음부터 마지막까지 긴장감...스릴...^^  
10,진짜 최고네요~ 무슨내용인지 생각해 보다가 잠을 못잤어요 ㅋㅋㅋ  
8,무명을 무책임하고 게으른 신이라고 생각하고 보니 전혀 다른 영화가 되었다.  
7,스포를 주의해야 하는 영화  
7,그냥그럼...너무 기대를했나  
5,영화끝마무리가 재미없었어요 ㅠ ㅠ  
8,너무 무서워 ..꿈에 나올까 두려워  
10,후..반전과충격의연속  
9,오  또 보고싶다 현혹되지마라!  
10,재밌었음재밌었음재미  
8,정말 잘봤어여생각을 많이  하게하는 영화  
6,사공이 많으면 배가 산으로 가듯...장치가 너무 많아서 방향성 없이 어느 한 가운데 둥둥 떠있는 느낌...  
6,배우들의 연기는좋았지만 결말은 찝찝할따름ㅡㅡ  
7,홍보성공한영화라고생각듦  
5,"누가 범인인가보다, 왜 그랬는지가 더 궁금해요  "
10,이게 뭐지요 난 모흐것어용  
7,그러어케 재밌다고 하기는...그렇고..또 그러어케 잼없다고 허기도 또그렇고..그랬네요.  
2,너무 무섭고 우울했던 영화마지막까지 찝찝했던 내용별로..  
8,버릴 것이 없는 배우분들의 연기가 압권!!  
7,그냥 좀비밖에기억안남..  
5,별로다 감독이 변태임 그게 다  
9,결말이 살짝아쉽지만 야간에 보기엔 스릴 넘치고 좋았음  
10,엄청무서워ㅠ요ㅠㅠ 아진짜너무 무서워서 손이떨려가지구 팝콘을 다쏟았네.. 후덜덜  
5,여러가지 장르가 짬뽕 된 영화 그다지 비추  
5,별로 10자 10자 10자  
6,열린결말을 만들고 싶었던거  같은데  그냥 어정쩡한 결말 이였음  
5,그냥 그저 그런 영화...  
5,기대하고 봐서 그런지 그냥 그랬어요  
7,재미있었지만 끝날때 조금 당황..  
5,노잼이에여ㅠㅠ비추비추  
8,너무재밋게밧어요ㅎㅎ  
10,굳잼생각보다재밋게봤습니다  
9,결말알고봐도숨은복선찾는재미가있음  
10,반전의반전연기력이좋고 재밌게봤다  
8,뭣이 중한디! 뭣이 중하냐고!  
10,황정민~~연기보소 ㅋㅋ 멋쩌부려  
10,마지막까지 관객을 쥐락펴락 하는 재미가 쏠쏠  
10,그냥저냥막그냥저냥보지마  
10,난 재미있었음!!!근데 황정민 정체는 모지?  
10,보고 나서 곱씹을 수 있는 영화  
8,내용이해하기진짜힘들었다..  
9,제대로 봐야 이해할수있는 영화  
8,정말 관객의 생각따라 다르게 받아들여지는 결말인것같음 하지만 두번은봐야 내용이 이해가될듯.. 반전의 요소도 있고 오랜만에볼만한 영화였음!  
10,이해하고 나니 최고의 영화로 기억남습니다 !!  
10,재미있게 잘 보았습니다  
8,호불호갈린다고했는데 넘나재밌게본것연기력들이 대단합니다  
10,결말이 모호하네 2탄나오려나~??  
6,"이해가잘안되요,, 근데시간빨리감  "
10,곡성과 욕성이 육성으로 나옴  
8,뭣이 중한디!!그냥 그랬어요 다시는 안봄연기력은 굿  
8,기대하고서 봐서그런가?ㅋㅋ  
9,명대사가 아직도 귀에 멤돈다  
9,재미있었네요! 반전인것 처럼 하다가 알고보니 반전이 아닌  것도 흥미로웠고 15세는 아닌 것 같아요  
9,좀 무섭기는 했지만 재미있게 잘봤어요  
6,ㅡ너무 침침하고 내용 파악 곤란  
7,첨부터 끝까지 찝찝해요.  
8,다른건 다 차치하고서 김환희의 연기하나만으로도 볼만한 가치가 있는영화다  
7,진행이 매끄럽지 않아 좀 짜증남  
7,줄거리가 좀..그냥그냥 볼만행?ㄴㄷ  
9,간만에  볼만했던  영화.  이런영화 좋아요  
7,계속생각남 ㅋㅋㅋㅋ빨간눈 골룸 ㅠㅠ  
8,누굴 바보로 만드는 영화같음  
7,영화가 좀 어려운거같아요  
8,마지막내용이부족함.  
10,쉽지않은데 엄청이쁜 여자꼬시는 기분이였음  
9,정말 살떨리며 무섭게 본거같습니다. . 저는 무서운걸못보는데미죠...황정민 짱  
9,뭣이 중현지는 일단 영화 봐야 알제  
10,개잼 ㅋㅋ 두번봣어여 ㅋ  
5,ㅅㅂ 이해 못했다 그래서 머시 중하냐??  
5,그냥 쏘쏘 나올때 기분이 그닥...  
6,아역배우의 발견이 가장 큰 수확인듯  
6,"연기력&시각적 요소 갑, 스토리 & 흡입력 별로  "
10,간만에 본 한국영화중 재미있었음  
10,이해할수있다면 10점짜리 영화  
8,재미있는데 너무 길어요 ㅠㅠ  
8,관객을 낚아올린다. 다만 낚아올려진 관객 또한 소름돋게 즐겁다.  
8,한 시도 긴장을 놓치지 못했던 영화.영화가 끝난지 1주일이 지났으나 소름이 이어진 영화  
7,"배우들의 연기, 밀도 있는 장면 연출과 마지막에 스토리적 의문들을 해소해 주는 복선의 배치 등 스토리텔링 요소까지도 정말 좋지만, 개인적 해석으로는 기독교적 메시지의 강요라는 느낌이 너무도 불편했다.   단순히 영화적으로만 본다면 단연 10점  "
8,재밌었어요~~~~ ㄸ  
8,영화 사이사이에 긴장을 풀어주는 웃긴 장면들이 많아 긴장이 풀렸다.  감독의 의도에 넘어가 그 다음 나타난 반전에 반전은 정말 놀라웠다.  
10,재미있게 봤습니다한개도 안무서움 ㅋ  
10,뭣이중헌디 뭣이중허냐고  
5,이해가안됩니다 뭐가뭔지 무섭기는하네요 그끝까지  
10,와타시다!우어아라류루ㅜ  
7,뭘말하는거야그래서???  
3,잘모르겠어요 기대너무 했나봐요  
10,잘만들었네요 ㅋ 재밌어요 ㅋ  
8,재미는있다그러나..영화적완성도가높다기는..속이려고작정한비겁한  
10,지금까지봣던 한국영화중에선최고  
10,너무 좋습니다 진심으로  
10,저녁먹고봤다가 내내긴장하는 바람에 체해서 소화제먹었어요... 15세영화아닙니다... 며칠동안 자꾸 장면이 생각나서 혼났어요...  
10,잠시도 지루하지 않았음.  
10,평점이 낮은걸 이해할 수 없네...  
8,마지막까지 갈등하게 만드는 심리 묘사가 압권인듯  
9,진짜 오랜만에 수작인 것 같아요.  
6,내용의 연계성이 많이 부족합니다. 반전을 너무 짜 맞춘듯 하네요  
10,재밌는 부분도 있었고 오싹했던 부분도 있었다이해 못하겠다는 사람이 많은데이해 꼭 할 필요는 없던 것 같다너무 재밌게 본 영화  
8,"영화에서 표현하고자하는 내적, 외적 요소들을 심오하게 잘풀었던거같다.  "
10,2번 봐도 온 몸에 진이 다 빠지네요. 개연성 따지시는 분들 .. 이 영화가 다루는 주제 자체가 카오스랍니다. 몰입시키는 힘은 최근 본 그 어떤 영화도 곡성을 따라갈 순 없을 것 같습니다. 배우들의 열연도 대단했고 여려모로 빠지는 구석이 없는 영화^^  
8,마을에서 벌어지는 스릴러인줄 알았는데 컬트 영화..  
9,소름 돋을 정도로 정교한 영화  
10,뭣이 중한디.. 소오름..  
10,나만당할수없다....  
8,잘봤어요잘봤어요잘봤어요  
10,기대했던 내용보다 훨씬 더 재미있었고배우들의 연기와 독특한 스토리가긴 러닝타임을 지루하지 않게 해주었다고 생각합니다  
10,재밌게봤어요~끝에결말좀이해안가서집에와서검색해봤네요  
6,꼭 봐야할 필요는 없다...  
8,"관람평이 무섭다고 해서 주저하다 관람했는데 생각보다 무섭지않고, 구도와 색이 정말 인상깊었습니다.  "
10,생각할것이 참 많은 영화 _+  
10,긴장감과 끌고 가는 연기 모두 좋았습니다.  
10,어렵지만 흥미진진했다  
10,구우웅우우우웃!!!  
9,배우들 연기 대박 황정민 빤스가 힌트 ㅋㅋ  
10,한국영화중에 정말 없는 영화  내용은 약간 억지일수도 있지만 너무좋타 키야  
5,개인의 차이는있지만  관객들에게 상상력을 요구하려거든 책으로 썼어야한다고 생각한다. 줄거리가 기승전결 순으로 진행되어야하는데 기-승-전 에서 끝나버렸다. 결이 사라져버린 느낌이다.  
10,결말 모르고 봤으면 더 재미있었을텐데…  
3,내돈주고내정신괴롭게하는영화  
9,살짝 무섭긴 하나 지루하고 이해가 살짝 안됌 ㅋㅋㅋ 내가 머리가 나쁜건가  뭔가 대체  반전에 반전 .... 뭘까 이건  
10,아무생각없이 보지만 않는다면 충분히 재미있는 영화이다.. ㅋㅋ진짜 롤러코스터 타는 기분으로 재미있게 봤다!  
5,음....머랄까 솔직히 지루했어요...처음에는 괜찮았는데 가면갈수록...솔직히 이해가 안되네요  
8,영화를보고 난 후 해석을봐야 이해가 어느정도되는영화.알고보면 훨씬 무서운영화인 것 같음 내용이 어려워도 배우들의 연기때문에 몰아도가높고 나중에 계속생각남 좀비물이라고듣고갔는데 엑소시스트에 가까웠다ㅋㄱㅋㄱ  
7,생각만큼 무섭지 않네요  
10,순식간에 2시간이 지나가버렸어..  
5,와따시 아쿠마다☆10자10자10자  
8,생각보다는 무섭지않았지만 악마의얼굴이 잊혀지지않는영화  
9,몰입하면서 봤습니다아주 재밌었구요~~영화를 본 후 감독님 인터뷰를 보니 더 이해가 잘갔고 아역 배우의 연기가 엄청나더군요  
8,끝나는 순간까지 긴장을 풀수 없는 영화였습니다. 긴장감만 가득 안고 끝을 못보고 영화관을 나오게 되었네요. 명확하지 않고 미스테리만 가득합니다.  
7,영화 3시간짜리지만 스릴넘침 아역이 연기 너무잘함ㅋㅋ  
6,이해못하구길어서 별루엿어염  
