age,workclass,education,marital,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,income
57,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,over50k
46,State-gov,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,under50k
67,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,35,under50k
47,Private,9,Separated,Craft-repair,Own-child,White,Male,0,0,40,under50k
39,Private,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,under50k
50,Private,10,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Male,0,0,40,under50k
58,Self-emp-not-inc,8,Divorced,Sales,Not-in-family,White,Female,0,0,52,under50k
36,Private,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,30,over50k
45,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,36,over50k
54,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,over50k
26,Private,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,under50k
60,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,over50k
46,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,60,over50k
26,Private,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,35,under50k
32,Private,7,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,under50k
38,Local-gov,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,under50k
48,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,over50k
44,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,45,over50k
37,Private,9,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,40,under50k
44,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,under50k
31,Private,9,Never-married,Other-service,Not-in-family,Other,Female,0,0,35,under50k
61,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,over50k
51,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,under50k
52,Private,13,Married-civ-spouse,Sales,Wife,White,Female,15024,0,60,over50k
45,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,1740,40,under50k
39,Private,7,Married-civ-spouse,Other-service,Husband,White,Male,2407,0,70,under50k
67,Local-gov,9,Divorced,Other-service,Not-in-family,White,Female,0,0,24,under50k
40,State-gov,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,over50k
27,Private,3,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,35,under50k
37,Private,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,under50k
57,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,over50k
27,Private,6,Divorced,Other-service,Not-in-family,White,Female,0,0,40,under50k
28,Private,9,Never-married,Sales,Not-in-family,White,Female,2202,0,48,under50k
34,Self-emp-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,over50k
54,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5178,0,50,over50k
52,Private,9,Divorced,Other-service,Other-relative,Black,Female,0,0,38,under50k
42,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,over50k
48,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,over50k
65,State-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,6514,0,35,over50k
55,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,10,under50k
71,Self-emp-inc,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,over50k
33,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,under50k
30,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,under50k
35,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,over50k
59,Private,6,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,under50k
19,Private,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,under50k
36,Self-emp-not-inc,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,under50k
26,Self-emp-not-inc,9,Never-married,Sales,Own-child,White,Male,0,0,40,under50k
34,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,under50k
41,Private,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,over50k
44,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,over50k
47,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,under50k
18,Private,10,Never-married,Sales,Own-child,White,Male,0,0,16,under50k
55,Self-emp-not-inc,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,18,under50k
49,Local-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2002,40,under50k
44,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,over50k
43,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,under50k
62,Private,4,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,under50k
44,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,under50k
50,Self-emp-inc,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,over50k
35,Private,7,Never-married,Sales,Not-in-family,White,Male,0,0,45,under50k
52,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,under50k
46,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,over50k
44,Private,12,Married-civ-spouse,Sales,Husband,White,Male,7688,0,40,over50k
43,Private,10,Never-married,Exec-managerial,Unmarried,White,Male,0,0,50,under50k
51,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,2961,0,40,under50k
20,Private,10,Never-married,Sales,Own-child,White,Male,0,0,20,under50k
47,Private,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,over50k
43,Private,14,Divorced,Exec-managerial,Unmarried,White,Male,0,0,50,under50k
24,Private,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,under50k
27,Federal-gov,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,under50k
32,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,under50k
37,Private,9,Divorced,Other-service,Unmarried,White,Female,0,0,12,under50k
26,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,60,under50k
43,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,60,over50k
50,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,under50k
20,Self-emp-not-inc,9,Never-married,Transport-moving,Own-child,White,Male,0,0,80,under50k
37,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,45,over50k
43,Private,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,45,under50k
37,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,50,over50k
53,Private,5,Divorced,Other-service,Not-in-family,White,Female,0,0,36,under50k
44,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,over50k
25,Private,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,under50k
17,Private,7,Never-married,Adm-clerical,Own-child,White,Female,1055,0,20,under50k
19,Private,9,Never-married,Sales,Own-child,White,Male,0,0,50,under50k
53,State-gov,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024,0,40,over50k
44,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,under50k
51,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,1902,40,over50k
49,Private,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,43,under50k
35,Private,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,under50k
44,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,under50k
54,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,under50k
37,Private,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,35,under50k
18,Private,10,Never-married,Other-service,Own-child,White,Female,0,0,15,under50k
24,Private,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,under50k
29,Private,9,Divorced,Craft-repair,Not-in-family,White,Female,0,0,50,under50k
35,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,under50k
56,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,over50k
24,Private,13,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,45,under50k
43,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,over50k
73,Private,9,Widowed,Sales,Other-relative,White,Female,0,0,15,under50k
49,Private,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,39,under50k
38,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,over50k
31,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,under50k
39,Private,10,Divorced,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,under50k
42,Private,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,under50k
41,Private,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,45,over50k
35,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,over50k
38,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,under50k
31,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,under50k
51,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,70,under50k
38,Private,13,Divorced,Sales,Not-in-family,White,Male,0,0,48,over50k
40,Local-gov,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,over50k
21,Private,9,Never-married,Other-service,Not-in-family,White,Female,0,0,30,under50k
44,Private,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,under50k
55,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,over50k
29,Private,9,Divorced,Sales,Not-in-family,White,Male,0,0,45,under50k
49,Private,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,over50k
31,Private,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,42,under50k
24,Private,14,Never-married,Exec-managerial,Own-child,White,Male,6849,0,90,under50k
46,Private,10,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,40,under50k
26,Private,9,Never-married,Sales,Not-in-family,Black,Male,0,0,40,under50k
35,Private,13,Never-married,Other-service,Not-in-family,White,Male,0,0,38,under50k
27,Private,11,Never-married,Sales,Not-in-family,White,Male,0,0,50,under50k
64,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,35,over50k
26,Private,13,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,under50k
21,Private,9,Never-married,Other-service,Not-in-family,White,Female,0,1719,16,under50k
57,Local-gov,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,72,under50k
30,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,over50k
45,Private,7,Married-civ-spouse,Other-service,Wife,White,Female,0,0,32,under50k
50,Private,4,Divorced,Craft-repair,Not-in-family,White,Female,0,0,30,under50k
38,Private,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,under50k
43,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,under50k
42,Private,10,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,55,under50k
32,Private,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,under50k
20,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,under50k
27,Private,9,Never-married,Other-service,Not-in-family,White,Female,0,0,35,under50k
45,Private,7,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,under50k
40,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,under50k
38,Private,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,60,under50k
37,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,under50k
60,Private,6,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,under50k
53,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,45,over50k
25,Private,13,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0,0,40,under50k
47,Self-emp-not-inc,13,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,60,under50k
40,Self-emp-not-inc,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,70,under50k
19,Private,10,Never-married,Other-service,Own-child,White,Female,0,0,10,under50k
42,Private,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,over50k
41,Private,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,under50k
28,Private,6,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,45,under50k
46,Private,14,Divorced,Exec-managerial,Not-in-family,White,Female,27828,0,50,over50k
49,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,99999,0,20,over50k
24,Private,9,Never-married,Handlers-cleaners,Other-relative,Black,Male,0,0,40,under50k
32,Private,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,under50k
71,Private,9,Married-civ-spouse,Protective-serv,Husband,White,Male,6767,0,20,under50k
26,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,3103,0,40,over50k
29,Private,9,Married-spouse-absent,Protective-serv,Not-in-family,White,Male,0,0,40,under50k
50,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,50,over50k
51,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,50,over50k
49,Private,9,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40,over50k
31,Private,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,under50k
23,Private,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,under50k
59,Local-gov,9,Widowed,Farming-fishing,Unmarried,White,Male,0,2339,40,under50k
43,Private,10,Married-civ-spouse,Sales,Husband,White,Male,7688,0,40,over50k
38,Private,13,Married-civ-spouse,Sales,Husband,White,Male,7298,0,40,over50k
37,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,under50k
29,Private,6,Never-married,Other-service,Own-child,White,Male,0,0,40,under50k
39,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,over50k
31,Private,12,Never-married,Adm-clerical,Not-in-family,White,Male,2202,0,38,under50k
42,Local-gov,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,8614,0,45,over50k
35,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,35,over50k
39,Private,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,15024,0,40,over50k
40,Private,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,under50k
66,Private,3,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Female,0,0,40,under50k
30,Federal-gov,5,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,under50k
43,Private,12,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,under50k
47,Private,5,Never-married,Other-service,Unmarried,White,Female,0,0,50,under50k
45,Private,14,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,under50k
31,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,under50k
33,Private,9,Married-civ-spouse,Sales,Husband,White,Male,3103,0,40,over50k
32,Private,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,under50k
28,Private,12,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,under50k
50,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,over50k
63,Private,4,Divorced,Sales,Not-in-family,White,Female,0,0,40,under50k
28,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,under50k
38,Private,10,Widowed,Adm-clerical,Unmarried,Black,Female,0,0,40,under50k
52,Private,9,Divorced,Other-service,Not-in-family,White,Female,0,0,38,under50k
38,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,over50k
41,Private,9,Never-married,Exec-managerial,Not-in-family,White,Male,2174,0,40,under50k
50,State-gov,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,38,under50k
59,Private,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,under50k
32,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,49,under50k
73,Local-gov,4,Married-civ-spouse,Protective-serv,Husband,White,Male,2228,0,10,under50k
52,Self-emp-inc,9,Divorced,Exec-managerial,Unmarried,White,Male,0,0,38,under50k
57,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,under50k
35,Private,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,50,over50k
51,Private,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,56,over50k
22,Private,7,Widowed,Sales,Own-child,Black,Female,0,0,35,under50k
49,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,over50k
22,Private,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,under50k
46,Local-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,40,under50k
48,Private,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,under50k
43,State-gov,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,over50k
25,Private,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,under50k
31,Private,4,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,under50k
19,Private,10,Never-married,Sales,Own-child,White,Male,0,0,36,under50k
51,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,84,over50k
51,Private,13,Divorced,Exec-managerial,Unmarried,White,Male,0,0,40,over50k
22,Self-emp-not-inc,9,Never-married,Prof-specialty,Unmarried,White,Female,99999,0,40,over50k
37,Local-gov,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,35,under50k
19,Private,10,Never-married,Sales,Own-child,White,Female,0,0,30,under50k
45,Private,9,Divorced,Transport-moving,Unmarried,White,Female,0,0,55,under50k
21,State-gov,10,Never-married,Other-service,Own-child,White,Male,0,0,10,under50k
52,Private,9,Widowed,Sales,Not-in-family,White,Female,0,0,40,under50k
46,Local-gov,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,24,under50k
42,State-gov,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,38,under50k
56,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,under50k
23,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,under50k
58,Private,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,under50k
70,Private,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,under50k
30,Private,10,Divorced,Adm-clerical,Unmarried,White,Male,0,0,40,under50k
45,Private,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,under50k
23,Private,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,44,under50k
34,Local-gov,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1579,40,under50k
38,Private,13,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,under50k
24,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,under50k
53,Private,4,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,under50k
