"STATE","ZIP_CODE","CUSTOMER_NBR","SHOPPER_SEGMENT_CODE","city","latitude","longitude","timezone"
"IL","62561",426356,3,"Riverton",39.85973,-89.52972,"CST"
"IL","62563",558008,2,"Rochester",39.71984,-89.51229,"CST"
"IL","62563",77223,0,"Rochester",39.71984,-89.51229,"CST"
"IL","62568",236519,3,"Taylorville",39.548928,-89.29692,"CST"
"IL","61701",325777,0,"Bloomington",40.477286,-88.99592,"CST"
"IL","61704",126518,5,"Bloomington",40.459584,-88.96939,"CST"
"IL","61704",595352,3,"Bloomington",40.459584,-88.96939,"CST"
"IL","61704",508692,3,"Bloomington",40.459584,-88.96939,"CST"
"IL","61704",113285,1,"Bloomington",40.459584,-88.96939,"CST"
"IL","61704",742830,3,"Bloomington",40.459584,-88.96939,"CST"
"IL","62034",446876,3,"Glen Carbon",38.75592,-89.97442,"CST"
"IL","62034",544193,1,"Glen Carbon",38.75592,-89.97442,"CST"
"IL","61704",556867,3,"Bloomington",40.459584,-88.96939,"CST"
"IL","61727",192572,3,"Clinton",40.145501,-88.96776,"CST"
"IL","62035",247314,3,"Godfrey",38.947841,-90.2216,"CST"
"IL","62040",433565,4,"Granite City",38.720938,-90.11431,"CST"
"IL","62040",677086,1,"Granite City",38.720938,-90.11431,"CST"
"IL","62618",141466,0,"Beardstown",40.005505,-90.42314,"CST"
"IL","62618",460505,3,"Beardstown",40.005505,-90.42314,"CST"
"IL","62626",388847,1,"Carlinville",39.280289,-89.8757,"CST"
"IL","62626",320720,4,"Carlinville",39.280289,-89.8757,"CST"
"IL","62629",484275,5,"Chatham",39.676558,-89.69902,"CST"
"IL","62629",565027,0,"Chatham",39.676558,-89.69902,"CST"
"IL","62629",710858,2,"Chatham",39.676558,-89.69902,"CST"
"IL","62629",572559,5,"Chatham",39.676558,-89.69902,"CST"
"IL","62635",247151,1,"Emden",40.291512,-89.47436,"CST"
"IL","62049",530167,3,"Hillsboro",39.146809,-89.48442,"CST"
"IL","62906",220751,3,"Anna",37.457806,-89.21408,"CST"
"IL","62910",537255,3,"Brookport",37.140282,-88.58186,"CST"
"IL","62526",473905,1,"Decatur",39.878041,-88.95637,"CST"
"IL","62917",602586,3,"Carrier Mills",37.692923,-88.65284,"CST"
"IL","62526",423978,0,"Decatur",39.878041,-88.95637,"CST"
"IL","61761",158863,5,"Normal",40.515485,-88.98629,"CST"
"IL","61761",315116,3,"Normal",40.515485,-88.98629,"CST"
"IL","62650",745057,2,"Jacksonville",39.730234,-90.22941,"CST"
"IL","62650",614455,1,"Jacksonville",39.730234,-90.22941,"CST"
"IL","61761",260874,3,"Normal",40.515485,-88.98629,"CST"
"IL","61761",684303,2,"Normal",40.515485,-88.98629,"CST"
"IL","61761",472436,0,"Normal",40.515485,-88.98629,"CST"
"IL","61761",299808,0,"Normal",40.515485,-88.98629,"CST"
"IL","61761",194103,5,"Normal",40.515485,-88.98629,"CST"
"IL","62656",737102,2,"Lincoln",40.149927,-89.36746,"CST"
"IL","62656",715598,0,"Lincoln",40.149927,-89.36746,"CST"
"IL","62704",39068,4,"Springfield",39.7778,-89.67982,"CST"
"IL","62704",97420,0,"Springfield",39.7778,-89.67982,"CST"
"IL","62667",467247,4,"Modesto",39.487357,-89.99143,"CST"
"IL","62668",29281,4,"Murrayville",39.576392,-90.24769,"CST"
"IL","61801",200244,0,"Urbana",40.109647,-88.21246,"CST"
"IL","61802",591659,3,"Urbana",40.121648,-88.17649,"CST"
"IL","61802",70459,3,"Urbana",40.121648,-88.17649,"CST"
"IL","60062",179051,5,"Northbrook",42.124576,-87.84303,"CST"
"IL","62423",518699,5,"Dennison",39.452478,-87.57092,"CST"
"IL","62208",478669,2,"Fairview Heights",38.596199,-90.00227,"CST"
"IL","62208",521855,3,"Fairview Heights",38.596199,-90.00227,"CST"
"IL","62219",315669,4,"Beckemeyer",38.605187,-89.43404,"CST"
"IL","62219",595513,2,"Beckemeyer",38.605187,-89.43404,"CST"
"IL","62220",299744,0,"Belleville",38.50046,-89.97654,"CST"
"IL","62220",669948,5,"Belleville",38.50046,-89.97654,"CST"
"IL","62220",358607,3,"Belleville",38.50046,-89.97654,"CST"
"IL","62702",323988,0,"Springfield",39.819,-89.64379,"CST"
"IL","62702",339932,0,"Springfield",39.819,-89.64379,"CST"
"IL","62702",461975,3,"Springfield",39.819,-89.64379,"CST"
"IL","62702",649398,3,"Springfield",39.819,-89.64379,"CST"
"IL","62702",264251,4,"Springfield",39.819,-89.64379,"CST"
"IL","62702",558482,3,"Springfield",39.819,-89.64379,"CST"
"IL","62702",172019,1,"Springfield",39.819,-89.64379,"CST"
"IL","62702",462832,0,"Springfield",39.819,-89.64379,"CST"
"IL","62703",558733,1,"Springfield",39.7715,-89.63612,"CST"
"IL","60564",283025,0,"Naperville",41.707118,-88.19634,"CST"
"IL","62704",399408,5,"Springfield",39.7778,-89.67982,"CST"
"IL","62852",667281,3,"Keensburg",38.351613,-87.86464,"CST"
"IL","62644",223432,0,"Havana",40.296415,-90.05163,"CST"
"IL","62535",75100,1,"Forsyth",39.925806,-88.95928,"CST"
"IL","60068",137285,0,"Park Ridge",42.01183,-87.84158,"CST"
"IL","60068",598541,5,"Park Ridge",42.01183,-87.84158,"CST"
"IL","60068",141941,0,"Park Ridge",42.01183,-87.84158,"CST"
"IL","62226",686772,0,"Belleville",38.53895,-90.00104,"CST"
"IL","60431",299450,2,"Joliet",41.52493,-88.19022,"CST"
"IL","62832",139691,0,"Du Quoin",38.011729,-89.24688,"CST"
"IL","62835",522157,1,"Enfield",38.101667,-88.33357,"CST"
"IL","62234",107588,2,"Collinsville",38.679282,-89.99407,"CST"
"IL","62234",340297,0,"Collinsville",38.679282,-89.99407,"CST"
"IL","62801",141526,0,"Centralia",38.523736,-89.1257,"CST"
"IL","62801",428457,3,"Centralia",38.523736,-89.1257,"CST"
"IL","62853",618584,3,"Kell",38.516025,-88.91954,"CST"
"IL","62707",48691,3,"Springfield",39.757896,-89.66363,"CST"
"IL","62707",414603,0,"Springfield",39.757896,-89.66363,"CST"
"IL","62033",166770,5,"Gillespie",39.127717,-89.8288,"CST"
"IL","60706",396053,0,"Harwood Heights",41.96418,-87.81686,"CST"
"IL","60513",345582,3,"Brookfield",41.822681,-87.84753,"CST"
"IL","60513",252586,4,"Brookfield",41.822681,-87.84753,"CST"
"IL","60513",109160,3,"Brookfield",41.822681,-87.84753,"CST"
"IL","60513",294362,0,"Brookfield",41.822681,-87.84753,"CST"
"IL","62791",470590,3,"Springfield",39.749457,-89.606017,"CST"
"IL","62521",498195,3,"Decatur",39.828586,-88.92907,"CST"
"IL","62902",137577,2,"Carbondale",37.758646,-89.415831,"CST"
"IL","62839",128282,2,"Flora",38.667752,-88.48855,"CST"
"IL","62803",412740,0,"Hoyleton",38.460331,-89.30296,"CST"
"IL","62806",602624,3,"Albion",38.375576,-88.07169,"CST"
"IL","62806",667857,0,"Albion",38.375576,-88.07169,"CST"
"IL","62258",304614,2,"Mascoutah",38.481674,-89.79432,"CST"
"IL","62812",433183,3,"Benton",38.000245,-88.92407,"CST"
"IL","62258",583080,3,"Mascoutah",38.481674,-89.79432,"CST"
"IL","62812",336406,1,"Benton",38.000245,-88.92407,"CST"
"IL","62812",182327,3,"Benton",38.000245,-88.92407,"CST"
"IL","62812",256354,3,"Benton",38.000245,-88.92407,"CST"
"IL","62526",654328,3,"Decatur",39.878041,-88.95637,"CST"
"IL","60464",111627,3,"Palos Park",41.664582,-87.84378,"CST"
"IL","62838",272512,1,"Farina",38.857185,-88.7591,"CST"
"IL","62433",63365,4,"Hutsonville",39.113033,-87.67563,"CST"
"IL","62095",559009,3,"Wood River",38.860447,-90.09418,"CST"
"IL","62640",446586,4,"Girard",39.436584,-89.8028,"CST"
"IL","62028",731320,3,"Elsah",38.958848,-90.35383,"CST"
"IL","62824",34131,3,"Clay City",38.689663,-88.35141,"CST"
"IL","62650",663495,3,"Jacksonville",39.730234,-90.22941,"CST"
"IL","62549",375842,1,"Mt Zion",39.777116,-88.87171,"CST"
"IL","62832",338360,4,"Du Quoin",38.011729,-89.24688,"CST"
"IL","62832",418981,1,"Du Quoin",38.011729,-89.24688,"CST"
"IL","61453",60573,3,"Little York",41.010666,-90.75393,"CST"
"IL","62075",494689,1,"Nokomis",39.299771,-89.2864,"CST"
"IL","62836",195107,1,"Ewing",38.096551,-88.82763,"CST"
"IL","62875",730144,2,"Patoka",38.751756,-89.09581,"CST"
"IL","62223",198491,3,"Belleville",38.55615,-90.05078,"CST"
"IL","62613",466029,1,"Athens",39.982768,-89.68326,"CST"
"IL","62240",404363,2,"East Carondelet",38.535325,-90.21617,"CST"
"IL","62040",695291,0,"Granite City",38.720938,-90.11431,"CST"
"IL","62033",259705,4,"Gillespie",39.127717,-89.8288,"CST"
"IL","62411",630827,3,"Altamont",39.062913,-88.73912,"CST"
"IL","62034",717867,3,"Glen Carbon",38.75592,-89.97442,"CST"
"IL","62034",174132,0,"Glen Carbon",38.75592,-89.97442,"CST"
"IL","62034",29170,4,"Glen Carbon",38.75592,-89.97442,"CST"
"IL","61062",605232,4,"Pearl City",42.250987,-89.83571,"CST"
"IL","61063",655841,3,"Pecatonica",42.307665,-89.34453,"CST"
"IL","62035",406220,0,"Godfrey",38.947841,-90.2216,"CST"
"IL","62040",429936,4,"Granite City",38.720938,-90.11431,"CST"
"IL","62401",303642,0,"Effingham",39.123807,-88.56,"CST"
"IL","62401",463806,4,"Effingham",39.123807,-88.56,"CST"
"IL","62615",421923,3,"Auburn",39.588902,-89.75177,"CST"
"IL","62301",429053,0,"Quincy",39.929597,-91.37415,"CST"
"IL","62040",654908,3,"Granite City",38.720938,-90.11431,"CST"
"IL","62040",651231,0,"Granite City",38.720938,-90.11431,"CST"
"IL","62040",21492,3,"Granite City",38.720938,-90.11431,"CST"
"IL","62040",257921,1,"Granite City",38.720938,-90.11431,"CST"
"IL","62896",351504,3,"West Frankfort",37.894496,-88.93037,"CST"
"IL","62896",413372,3,"West Frankfort",37.894496,-88.93037,"CST"
"IL","62901",155042,0,"Carbondale",37.707763,-89.19246,"CST"
"IL","62901",740217,1,"Carbondale",37.707763,-89.19246,"CST"
"IL","62401",716471,3,"Effingham",39.123807,-88.56,"CST"
"IL","62521",549875,3,"Decatur",39.828586,-88.92907,"CST"
"IL","60462",254940,3,"Orland Park",41.623532,-87.83542,"CST"
"IL","62236",707542,3,"Columbia",38.442906,-90.20775,"CST"
"IL","62521",549241,3,"Decatur",39.828586,-88.92907,"CST"
"IL","62243",232696,2,"Freeburg",38.425949,-89.90389,"CST"
"IL","62644",571663,0,"Havana",40.296415,-90.05163,"CST"
"IL","62246",62496,1,"Greenville",38.889355,-89.40987,"CST"
"IL","62411",425974,1,"Altamont",39.062913,-88.73912,"CST"
"IL","62466",536314,5,"Sumner",38.732726,-87.85152,"CST"
"IL","60637",475621,1,"Chicago",41.779384,-87.60544,"CST"
"IL","60084",62988,5,"Wauconda",42.263181,-88.14328,"CST"
"IL","62555",5690,0,"Owaneco",39.476356,-89.21607,"CST"
"IL","62426",128801,4,"Edgewood",38.913064,-88.66404,"CST"
"IL","61611",128124,1,"East Peoria",40.683387,-89.54493,"CST"
"IL","61424",731925,1,"Camp Grove",41.073398,-89.63015,"CST"
"IL","62439",717830,4,"Lawrenceville",38.738226,-87.65984,"CST"
"IL","62301",54402,0,"Quincy",39.929597,-91.37415,"CST"
"IL","62988",351660,0,"Tamms",37.240381,-89.28271,"CST"
"IL","62411",230565,5,"Altamont",39.062913,-88.73912,"CST"
"IL","62220",583066,0,"Belleville",38.50046,-89.97654,"CST"
"IL","62220",402103,1,"Belleville",38.50046,-89.97654,"CST"
"IL","62417",374671,4,"Bridgeport",38.720425,-87.76815,"CST"
"IL","62206",663191,2,"East Saint Louis",38.564451,-90.1628,"CST"
"IL","62246",90935,3,"Greenville",38.889355,-89.40987,"CST"
"IL","60619",478190,2,"Chicago",41.744834,-87.60444,"CST"
"IL","62450",261992,1,"Olney",38.72456,-88.08658,"CST"
"IL","62298",732497,0,"Waterloo",38.325969,-90.14606,"CST"
"IL","61554",492021,0,"Pekin",40.567088,-89.63382,"CST"
"IL","62301",709017,0,"Quincy",39.929597,-91.37415,"CST"
"IL","62249",619892,3,"Highland",38.752017,-89.67478,"CST"
"IL","60014",568440,3,"Crystal Lake",42.226623,-88.33066,"CST"
"IL","60490",374505,1,"Bolingbrook",41.684752,-88.14203,"CST"
"IL","62243",528051,3,"Freeburg",38.425949,-89.90389,"CST"
"IL","62568",248356,1,"Taylorville",39.548928,-89.29692,"CST"
"IL","62220",287757,3,"Belleville",38.50046,-89.97654,"CST"
"IL","62221",249536,0,"Belleville",38.532311,-89.93996,"CST"
"IL","62526",616795,3,"Decatur",39.878041,-88.95637,"CST"
"IL","62449",380122,1,"Oblong",39.006483,-87.90005,"CST"
"IL","62650",23798,3,"Jacksonville",39.730234,-90.22941,"CST"
"IL","62521",107614,2,"Decatur",39.828586,-88.92907,"CST"
"IL","61065",397936,1,"Poplar Grove",42.364394,-88.84665,"CST"
"IL","61065",253023,1,"Poplar Grove",42.364394,-88.84665,"CST"
"IL","62650",748328,3,"Jacksonville",39.730234,-90.22941,"CST"
"IL","62880",725411,1,"Saint Peter",38.875494,-88.89365,"CST"
"IL","62301",617626,0,"Quincy",39.929597,-91.37415,"CST"
"IL","62254",702839,1,"Lebanon",38.601648,-89.81317,"CST"
"IL","62258",93424,1,"Mascoutah",38.481674,-89.79432,"CST"
"IL","62301",451645,1,"Quincy",39.929597,-91.37415,"CST"
"IL","62301",619501,1,"Quincy",39.929597,-91.37415,"CST"
"IL","62471",185307,4,"Vandalia",38.961799,-89.10978,"CST"
"IL","61062",631717,4,"Pearl City",42.250987,-89.83571,"CST"
"IL","62246",673955,0,"Greenville",38.889355,-89.40987,"CST"
"IL","62526",497679,3,"Decatur",39.878041,-88.95637,"CST"
"IL","60473",722225,3,"South Holland",41.597472,-87.59909,"CST"
"IL","61422",627318,3,"Bushnell",40.550883,-90.51766,"CST"
"IL","60462",460836,1,"Orland Park",41.623532,-87.83542,"CST"
"IL","62655",249788,4,"Kilbourne",40.147371,-90.00698,"CST"
"IL","62521",112864,3,"Decatur",39.828586,-88.92907,"CST"
"IL","60014",352168,1,"Crystal Lake",42.226623,-88.33066,"CST"
"IL","62301",170670,5,"Quincy",39.929597,-91.37415,"CST"
"IL","62522",560742,0,"Decatur",39.840482,-89.00569,"CST"
"IL","62258",58383,4,"Mascoutah",38.481674,-89.79432,"CST"
"IL","62246",414870,3,"Greenville",38.889355,-89.40987,"CST"
"IL","61410",381948,5,"Abingdon",40.802633,-90.39766,"CST"
"IL","62526",131048,3,"Decatur",39.878041,-88.95637,"CST"
"IL","62864",302006,0,"Mount Vernon",38.322558,-88.90842,"CST"
"IL","62650",581138,3,"Jacksonville",39.730234,-90.22941,"CST"
"IL","62298",386368,1,"Waterloo",38.325969,-90.14606,"CST"
"IL","62650",636441,3,"Jacksonville",39.730234,-90.22941,"CST"
"IL","62864",333757,3,"Mount Vernon",38.322558,-88.90842,"CST"
"IL","60013",224159,4,"Cary",42.217523,-88.24338,"CST"
"IL","62881",3592,1,"Salem",38.623789,-88.95361,"CST"
"IL","62615",651349,3,"Auburn",39.588902,-89.75177,"CST"
"IL","62340",606834,3,"Griggsville",39.71345,-90.72045,"CST"
"IL","62858",701294,1,"Louisville",38.806292,-88.48012,"CST"
"IL","62526",56762,1,"Decatur",39.878041,-88.95637,"CST"
"IL","60440",227866,3,"Bolingbrook",41.703097,-88.07462,"CST"
"IL","62418",560321,4,"Brownstown",39.018987,-88.96134,"CST"
"IL","62353",325714,3,"Mount Sterling",39.983824,-90.74134,"CST"
"IL","62864",21835,0,"Mount Vernon",38.322558,-88.90842,"CST"
"IL","60030",76450,0,"Grayslake",42.338955,-88.03433,"CST"
"IL","60473",372257,1,"South Holland",41.597472,-87.59909,"CST"
"IL","62864",640902,4,"Mount Vernon",38.322558,-88.90842,"CST"
"IL","62521",9157,3,"Decatur",39.828586,-88.92907,"CST"
"IL","61073",205468,3,"Roscoe",42.419097,-89.00407,"CST"
"IL","62650",123984,5,"Jacksonville",39.730234,-90.22941,"CST"
"IL","60706",72611,3,"Harwood Heights",41.96418,-87.81686,"CST"
"IL","61401",334682,3,"Galesburg",40.948073,-90.36871,"CST"
"IL","62568",65043,1,"Taylorville",39.548928,-89.29692,"CST"
"IL","62305",629808,2,"Quincy",39.96008,-91.302633,"CST"
"IL","61822",350725,3,"Champaign",40.126854,-88.29315,"CST"
"IL","60608",51472,1,"Chicago",41.850532,-87.6699,"CST"
"IL","62354",502074,2,"Nauvoo",40.531825,-91.36598,"CST"
"IL","62513",576214,0,"Blue Mound",39.716269,-89.13269,"CST"
"IL","61607",216136,5,"Peoria",40.642049,-89.67147,"CST"
"IL","62557",231736,2,"Pana",39.3928,-89.08194,"CST"
"IL","60013",654659,3,"Cary",42.217523,-88.24338,"CST"
"IL","61401",648917,0,"Galesburg",40.948073,-90.36871,"CST"
"IL","61604",38689,3,"Peoria",40.709237,-89.63633,"CST"
"IL","61605",594819,0,"Peoria",40.678037,-89.62737,"CST"
"IL","62999",98871,0,"Zeigler",37.8974,-89.05385,"CST"
"IL","62864",197238,0,"Mount Vernon",38.322558,-88.90842,"CST"
"IL","61410",180762,0,"Abingdon",40.802633,-90.39766,"CST"
"IL","62670",176043,1,"New Berlin",39.735761,-89.88669,"CST"
"IL","61607",209260,1,"Peoria",40.642049,-89.67147,"CST"
"IL","60478",581397,0,"Country Club Hills",41.561134,-87.72398,"CST"
"IL","61610",72683,0,"Creve Coeur",40.643846,-89.59908,"CST"
"IL","61114",650631,5,"Rockford",42.306666,-89.00839,"CST"
"IL","61610",570471,4,"Creve Coeur",40.643846,-89.59908,"CST"
"IL","62568",80490,0,"Taylorville",39.548928,-89.29692,"CST"
"IL","60501",88006,2,"Summit Argo",41.784832,-87.81,"CST"
"IL","61821",651156,1,"Champaign",40.108631,-88.2733,"CST"
"IL","61604",17374,3,"Peoria",40.709237,-89.63633,"CST"
"IL","60532",218801,3,"Lisle",41.789079,-88.08536,"CST"
"IL","61944",53486,4,"Paris",39.608494,-87.69958,"CST"
"IL","62670",745968,0,"New Berlin",39.735761,-89.88669,"CST"
"IL","61822",581814,0,"Champaign",40.126854,-88.29315,"CST"
"IL","61607",190377,4,"Peoria",40.642049,-89.67147,"CST"
"IL","62526",57823,3,"Decatur",39.878041,-88.95637,"CST"
"IL","62521",63825,1,"Decatur",39.828586,-88.92907,"CST"
"IL","62521",275871,4,"Decatur",39.828586,-88.92907,"CST"
"IL","62881",395304,0,"Salem",38.623789,-88.95361,"CST"
"IL","60632",520151,3,"Chicago",41.809299,-87.7105,"CST"
"IL","62863",599755,3,"Mount Carmel",38.415676,-87.81077,"CST"
"IL","62896",506653,3,"West Frankfort",37.894496,-88.93037,"CST"
"IL","62863",42237,2,"Mount Carmel",38.415676,-87.81077,"CST"
"IL","61821",545704,4,"Champaign",40.108631,-88.2733,"CST"
"IL","62883",534264,4,"Scheller",38.164136,-89.11908,"CST"
"IL","62896",234314,2,"West Frankfort",37.894496,-88.93037,"CST"
"IL","62858",407422,1,"Louisville",38.806292,-88.48012,"CST"
"IL","62896",183061,1,"West Frankfort",37.894496,-88.93037,"CST"
"IL","61401",692519,3,"Galesburg",40.948073,-90.36871,"CST"
"IL","61605",462639,0,"Peoria",40.678037,-89.62737,"CST"
"IL","61607",203245,1,"Peoria",40.642049,-89.67147,"CST"
"IL","62881",174401,0,"Salem",38.623789,-88.95361,"CST"
"IL","61728",343190,0,"Colfax",40.56944,-88.62727,"CST"
"IN","46060",595893,1,"Noblesville",40.050109,-85.99815,"EST"
"IN","46041",14770,2,"Frankfort",40.290615,-86.5028,"EST"
"IN","46077",252559,4,"Zionsville",39.960858,-86.28252,"EST"
"IN","46112",77860,3,"Brownsburg",39.84952,-86.38739,"EST"
"IN","46032",205938,1,"Carmel",39.970241,-86.15416,"EST"
"IN","46126",614955,2,"Fairland",39.61753,-85.88003,"EST"
"IN","46135",460433,3,"Greencastle",39.652374,-86.87361,"EST"
"IN","46011",28538,4,"Anderson",40.112913,-85.737,"EST"
"IN","46040",315402,1,"Fortville",39.93549,-85.84047,"EST"
"IN","46077",288019,1,"Zionsville",39.960858,-86.28252,"EST"
"IN","46142",117752,3,"Greenwood",39.62068,-86.15126,"EST"
"IN","46077",511140,3,"Zionsville",39.960858,-86.28252,"EST"
"IN","46135",407936,1,"Greencastle",39.652374,-86.87361,"EST"
"IN","46033",446800,3,"Carmel",39.973731,-86.08875,"EST"
"IN","46060",259877,5,"Noblesville",40.050109,-85.99815,"EST"
"IN","46135",434148,1,"Greencastle",39.652374,-86.87361,"EST"
"IN","46011",68463,3,"Anderson",40.112913,-85.737,"EST"
"IN","46135",128908,3,"Greencastle",39.652374,-86.87361,"EST"
"IN","46107",596799,1,"Beech Grove",39.718744,-86.09375,"EST"
"IN","46033",737896,0,"Carmel",39.973731,-86.08875,"EST"
"IN","46123",567929,0,"Avon",39.764436,-86.39699,"EST"
"IN","46142",513104,4,"Greenwood",39.62068,-86.15126,"EST"
"IN","46013",642928,3,"Anderson",40.061092,-85.67672,"EST"
"IN","46038",375076,2,"Fishers",39.95645,-86.00872,"EST"
"IN","46038",252572,4,"Fishers",39.95645,-86.00872,"EST"
"IN","46151",177463,3,"Martinsville",39.442774,-86.41337,"EST"
"IN","46069",122803,1,"Sheridan",40.134736,-86.21885,"EST"
"IN","46017",654403,1,"Anderson",40.096343,-85.60147,"EST"
"IN","46011",443159,4,"Anderson",40.112913,-85.737,"EST"
"IN","46164",77090,5,"Nineveh",39.324091,-86.11397,"EST"
"IN","46041",507609,2,"Frankfort",40.290615,-86.5028,"EST"
"IN","46168",378234,4,"Plainfield",39.69775,-86.39589,"EST"
"IN","46012",379427,2,"Anderson",40.132892,-85.65097,"EST"
"IN","46038",383283,1,"Fishers",39.95645,-86.00872,"EST"
"IN","46038",199874,0,"Fishers",39.95645,-86.00872,"EST"
"IN","46123",618991,3,"Avon",39.764436,-86.39699,"EST"
"IN","46032",42505,0,"Carmel",39.970241,-86.15416,"EST"
"IN","46175",319045,1,"Russellville",39.837161,-86.98612,"EST"
"IN","46032",601699,1,"Carmel",39.970241,-86.15416,"EST"
"IN","46151",230018,0,"Martinsville",39.442774,-86.41337,"EST"
"IN","46157",71360,1,"Monrovia",39.561003,-86.53591,"EST"
"IN","46040",111731,4,"Fortville",39.93549,-85.84047,"EST"
"IN","46176",17114,3,"Shelbyville",39.523797,-85.77208,"EST"
"IN","46033",532761,4,"Carmel",39.973731,-86.08875,"EST"
"IN","46033",129920,4,"Carmel",39.973731,-86.08875,"EST"
"IN","46143",711515,3,"Greenwood",39.601649,-86.12734,"EST"
"IN","46077",344395,3,"Zionsville",39.960858,-86.28252,"EST"
"IN","46041",670394,0,"Frankfort",40.290615,-86.5028,"EST"
"IN","46124",205092,3,"Edinburgh",39.366507,-85.9864,"EST"
"IN","46033",212511,0,"Carmel",39.973731,-86.08875,"EST"
"IN","46135",579117,1,"Greencastle",39.652374,-86.87361,"EST"
"IN","46151",655783,0,"Martinsville",39.442774,-86.41337,"EST"
"IN","46130",356320,3,"Fountaintown",39.680058,-85.83363,"EST"
"IN","46069",418393,4,"Sheridan",40.134736,-86.21885,"EST"
"IN","46202",177981,3,"Indianapolis",39.782842,-86.15673,"EST"
"IN","46202",215318,0,"Indianapolis",39.782842,-86.15673,"EST"
"IN","46202",479712,1,"Indianapolis",39.782842,-86.15673,"EST"
"IN","46140",401053,0,"Greenfield",39.799143,-85.78446,"EST"
"IN","46143",362894,1,"Greenwood",39.601649,-86.12734,"EST"
"IN","46107",569373,0,"Beech Grove",39.718744,-86.09375,"EST"
"IN","46123",29474,4,"Avon",39.764436,-86.39699,"EST"
"IN","46123",301907,1,"Avon",39.764436,-86.39699,"EST"
"IN","46205",661089,4,"Indianapolis",39.824858,-86.13817,"EST"
"IN","46205",741086,0,"Indianapolis",39.824858,-86.13817,"EST"
"IN","46123",287790,0,"Avon",39.764436,-86.39699,"EST"
"IN","46112",227173,3,"Brownsburg",39.84952,-86.38739,"EST"
"IN","46201",19324,3,"Indianapolis",39.775125,-86.10839,"EST"
"IN","46205",558072,0,"Indianapolis",39.824858,-86.13817,"EST"
"IN","46163",4969,3,"New Palestine",39.726811,-85.89726,"EST"
"IN","46123",199630,1,"Avon",39.764436,-86.39699,"EST"
"IN","46164",285054,1,"Nineveh",39.324091,-86.11397,"EST"
