회계연도, 소관명, 회계명, 계정명, 분야명, 부문명, 프로그램명, 단위사업명, 금년도예산(천원), 추경정부안(천원), 추경국회확정(천원),
2015, 문화체육관광부, 지역발전특별회계, 제주특별자치도계정, 문화및관광, 문화예술, 콘텐츠산업 육성, 지방문화산업기반조성(제주),300000,300000,300000,
2015, 문화체육관광부, 지역발전특별회계, 제주특별자치도계정, 문화및관광, 문화예술, 창의적문화정책구현, 문화시설확충및운영(제주),5902000,5902000,5902000,
2015, 문화체육관광부, 지역발전특별회계, 제주특별자치도계정, 문화및관광, 문화예술, 창의적문화정책구현, 지역문화 컨설팅 지원(제주),22000,22000,22000,
2015, 문화체육관광부, 지역발전특별회계, 제주특별자치도계정, 문화및관광, 문화예술, 예술의 진흥 및 생활화, 산업화, 시각예술 진흥기반 구축(제주),2545000,2545000,2545000
2015, 문화체육관광부, 지역발전특별회계, 제주특별자치도계정, 문화및관광, 관광, 관광진흥기반확충, 기초 관광자원개발(제주),11460000,11460000,11460000,
2015, 문화체육관광부, 지역발전특별회계, 제주특별자치도계정, 문화및관광, 체육, 생활체육육성, 체육진흥시설지원(제주),1750000,1750000,1750000,
2015, 문화체육관광부, 지역발전특별회계, 세종특별자치시계정, 문화및관광, 문화예술, 종교문화지원, 전통종교문화유산보존(세종),80000,80000,80000,
2015, 문화체육관광부, 지역발전특별회계, 세종특별자치시계정, 문화및관광, 문화예술, 창의적문화정책구현, 문화시설확충및운영(세종),80000,80000,80000,
2015, 문화체육관광부, 지역발전특별회계, 세종특별자치시계정, 문화및관광, 체육, 생활체육육성, 체육진흥시설지원(세종),990000,990000,990000,
2015, 농림축산식품부, 일반회계, , 농림수산, 농업·농촌, 농수산인력양성, 한국농수산대학교육운영(책임운영),22550389,22550389,22550389,
2015, 농림축산식품부, 일반회계, , 농림수산, 농업·농촌, 농수산인력양성, 한국농수산대학정보화교육(정보화, 책임운영),1088000,1088000,1088000
2015, 농림축산식품부, 일반회계, , 농림수산, 농업·농촌, 농업생산기반확충, 농어촌공사시설관리,161038000,161038000,161038000,
2015, 농림축산식품부, 일반회계, , 농림수산, 농업·농촌, 농업생산기반확충, 농업기반시설활용,15000000,15000000,15000000,
2015, 농림축산식품부, 일반회계, , 농림수산, 농업·농촌, 국제협력협상, 국제협력협상,33756000,33756000,33756000,
2015, 농림축산식품부, 일반회계, , 농림수산, 농업·농촌, 농림축산검역검사, 검역검사정보화,7844000,7844000,7844000,
2015, 농림축산식품부, 일반회계, , 농림수산, 농업·농촌, 농림축산검역검사, 식물검역검사및수출지원,10553000,10553000,10553000,
2015, 농림축산식품부, 일반회계, , 농림수산, 농업·농촌, 농림축산검역검사, 동축산물검역검사,10796000,10796000,10796000,
2015, 농림축산식품부, 일반회계, , 농림수산, 농업·농촌, 농림축산검역검사, 검역검사(R&D),35194000,35194000,35194000,
2015, 농림축산식품부, 일반회계, , 농림수산, 농업·농촌, 종자관리, 종자원인건비,10804548,10804548,10804548,
2015, 농림축산식품부, 일반회계, , 농림수산, 농업·농촌, 종자관리, 종자원기본경비,2278000,2278000,2278000,
2015, 농림축산식품부, 일반회계, , 농림수산, 농업·농촌, 농식품공무원교육원교육운영, 농식품공무원교육원교육경비,2438000,2438000,2438000,
2015, 농림축산식품부, 일반회계, , 농림수산, 농업·농촌, 농식품공무원교육원교육운영, 농식품공무원교육원정보화,458000,458000,458000,
2015, 농림축산식품부, 일반회계, , 농림수산, 농업·농촌, 농림축산식품행정지원, 본부인건비,46535668,46535668,46535668,
2015, 농림축산식품부, 일반회계, , 농림수산, 농업·농촌, 농림축산식품행정지원, 소속기관인건비,137060657,137060657,137060657,
2015, 농림축산식품부, 일반회계, , 농림수산, 농업·농촌, 농림축산식품행정지원, 본부기본경비,10111000,10111000,10111000,
2015, 농림축산식품부, 일반회계, , 농림수산, 농업·농촌, 농림축산식품행정지원, 소속기관기본경비,17527300,17527300,17527300,
2015, 농림축산식품부, 일반회계, , 농림수산, 농업·농촌, 농림축산식품행정지원, 행정지원,8123000,8123000,8123000,
2015, 농림축산식품부, 일반회계, , 농림수산, 농업·농촌, 농림축산식품행정지원, 청사확보 및 시설개선,6073000,6073000,6073000,
2015, 농림축산식품부, 일반회계, , 농림수산, 농업·농촌, 회계간거래(전출금), 회계간전출(일반회계),4662529000,5408929000,5423047000,
2015, 농림축산식품부, 일반회계, , 농림수산, 농업·농촌, 회계기금간거래(전출금), 회계기금간전출(일반회계),194253000,194253000,194253000,
2015, 농림축산식품부, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 농업·농촌, 농가경영안정, 농협사업구조개편,174550000,174550000,174550000,
2015, 농림축산식품부, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 농업·농촌, 농가경영안정, 농업재해보험,285349000,285349000,285349000,
2015, 농림축산식품부, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 농업·농촌, 농가경영안정, 재해대책,109200000,109200000,109200000,
2015, 농림축산식품부, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 농업·농촌, 농가경영안정, 정책자금관리,2552000,2552000,2552000,
2015, 농림축산식품부, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 농업·농촌, 농가경영안정, 이차보전,282553000,282553000,282553000,
2015, 농림축산식품부, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 농업·농촌, 농가경영안정, 농업기계장비,22000000,22000000,22000000,
2015, 농림축산식품부, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 농업·농촌, 농업경영체육성, 농업경영체육성 및 관리,2475000,2475000,2475000,
2015, 농림축산식품부, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 농업·농촌, 양곡관리, 식량생산유통지원,19695000,19695000,19695000,
2015, 농림축산식품부, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 농업·농촌, 친환경농업육성, 친환경농자재,231702000,231702000,231702000,
2015, 농림축산식품부, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 농업·농촌, 농산물가격안정 및 유통효율화, 농산물유통개선(농특),24803000,24803000,24803000,
2015, 농림축산식품부, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 농업·농촌, 농산물가격안정 및 유통효율화, 농업관측,8071000,8071000,8071000,
2015, 농림축산식품부, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 농업·농촌, 경쟁력제고, 경쟁력제고(농특),48385000,48385000,48385000,
2015, 농림축산식품부, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 농업·농촌, 축산물안전관리, 축산물위생안전성(농특),4391000,4391000,4391000,
2015, 농림축산식품부, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 농업·농촌, 축산물안전관리, 가축방역(농특),176048000,176048000,178966000,
2015, 농림축산식품부, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 농업·농촌, 농업생산기반확충, 재해예방(농특),383500000,428500000,428500000,
2015, 농림축산식품부, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 농업·농촌, 농업생산기반확충, 대단위농업개발 및 시설정비,137237000,137237000,137237000,
2015, 농림축산식품부, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 농업·농촌, 농업생산기반확충, 농업시설개선(농특),613280000,908280000,909780000,
2015, 농림축산식품부, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 농업·농촌, 농업생산기반확충, 다목적 용수개발,305000000,375000000,381000000,
2015, 농림축산식품부, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 농업·농촌, 농업생산기반확충, 채무상환,17767000,17767000,17767000,
2015, 농림축산식품부, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 농업·농촌, 농촌지역개발 및 도농교류활성화, 농촌지역개발(농특),400000,400000,400000,
2015, 농림축산식품부, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 농업·농촌, 농산물품질관리, 농산물안전성관리,52248000,52248000,52248000,
2015, 농림축산식품부, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 농업·농촌, 농산물품질관리, 품질관리정보화(정보화),4709000,4709000,4709000,
2015, 농림축산식품부, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 농업·농촌, 농림축산검역검사, 가축검역(농특),15159000,15159000,15159000,
2015, 농림축산식품부, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 농업·농촌, 종자관리, 종자산업육성(농특),21192000,21192000,21192000,
2015, 농림축산식품부, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 농업·농촌, 종자관리, 종자원정보화(정보화),1407000,1407000,1407000,
2015, 농림축산식품부, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 농업·농촌, 농림축산식품행정지원, 농업정보환경지원(정보화),7046000,7046000,7046000,
2015, 농림축산식품부, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 농업·농촌, 농림축산식품행정지원, 정책연구개발(R&D),2503000,2503000,2503000,
2015, 농림축산식품부, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 농업·농촌, 농림축산식품행정지원, 농림행정정보화(정보화),7305000,7305000,7305000,
2015, 농림축산식품부, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 농업·농촌, 농림축산식품행정지원, 농업농촌알리기,8354000,8354000,8354000,
2015, 농림축산식품부, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 농업·농촌, 회계간거래(전출금), 회계간전출(농특회계),1271700000,1271700000,1271700000,
2015, 농림축산식품부, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 농업·농촌, 회계기금간거래(전출금), 회계기금간전출(농특회계),878704000,878704000,878704000,
2015, 농림축산식품부, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 농업·농촌, 회계기금간거래(예수원금상환), 회계기금간예수원금상환(농특회계),200000000,200000000,200000000,
2015, 농림축산식품부, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 농업·농촌, 회계기금간거래(예수이자상환), 공자기금예수이자상환(농특회계),43011000,43011000,43011000,
2015, 농림축산식품부, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 식품업, 식품산업육성, 식품산업기반조성(농특),4952000,4952000,4952000,
2015, 농림축산식품부, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 식품업, 식품산업육성, 식품산업육성,23556000,23556000,23556000,
2015, 농림축산식품부, 농어촌구조개선특별회계, 구조개선사업계정, 농림수산, 식품업, 식품산업육성, 식품안전및규격(농특),12061000,12061000,12061000,
