CUSTOMER_NBR,STATE,ZIP_CODE,SHOPPER_SEGMENT_CODE
122437,CA,90032,1
664314,NC,27455,5
227085,IL,60586,3
304120,PA,16509,4
468237,FL,33062,3
126288,NY,14618,4
381460,CO,80031,
391267,MO,65668,
431208,TX,79924,2
557084,MD,20601,1
397999,CA,91016,1
108085,LA,70062,1
449587,CA,90746,3
424362,KY,42743,
93428,OH,45429,1
18454,NY,14611,5
173754,AL,35080,1
748625,CA,93422,2
121608,KS,66044,1
126452,SC,29671,
307397,PA,16020,
525732,FL,33149,1
185999,PA,18040,2
125795,MD,21114,4
337204,PA,17320,1
358871,IA,50313,
665500,IL,60660,1
374459,GA,30013,
143617,NY,10034,3
328392,KS,66061,2
686777,MA,2125,
240330,FL,34748,3
686965,KY,41514,
403460,CA,92545,3
24401,NY,12149,1
53358,TX,77984,3
105406,IN,47373,3
672467,TN,38012,1
154931,WA,98052,
422065,NC,27577,1
533512,IN,47591,
195514,FL,33169,3
38582,PA,15904,3
272702,OR,97352,5
91852,CA,95062,4
550122,OH,44121,3
469202,WA,98012,1
99236,SC,29445,5
438638,TN,37683,
543026,OR,97526,5
122334,GA,30265,
248258,TN,38501,1
514351,VA,22556,3
635718,MI,48092,1
458135,MA,2148,5
177624,CA,95060,1
374308,NC,27980,
356019,DC,20019,3
581719,TX,78413,
646870,NY,13491,
454107,TN,38017,
540015,FL,32779,3
160945,OH,45458,5
609302,GA,30506,3
589675,AL,36303,
134530,NV,89441,2
17248,PA,16101,2
127352,OH,43212,
702583,OH,44094,1
306221,MI,49441,3
508133,TN,38125,1
80484,AZ,85204,1
693188,KY,40701,3
115361,AL,36303,4
400211,AZ,85209,1
364433,NC,28105,5
690325,VA,23462,
368791,MI,48416,2
74517,PA,17602,4
264359,MO,65101,3
741482,GA,30134,
592515,CT,6093,
427078,GA,30265,2
101844,CA,95993,3
695041,SC,29169,1
503056,NJ,8807,3
279179,LA,71432,1
694032,CA,92240,
534139,ID,83442,3
367844,CT,6460,3
162478,FL,33702,
61413,VT,5459,2
458604,MD,21703,5
140484,GA,30294,
421348,TX,76011,1
379681,NH,3289,4
437997,CA,95370,5
236137,LA,70506,1
281710,FL,33868,3
371874,FL,33486,2
543369,UT,84111,1
555457,KY,40962,1
205462,CA,93550,
643647,VA,22602,
213787,CO,80526,
503738,TX,75062,1
366152,MA,2343,3
580081,NJ,8809,5
542165,DE,19703,3
211528,WV,24895,5
255073,OH,45601,3
111395,NY,13215,4
244752,CO,80807,3
145735,PA,15205,
707597,PA,19147,3
449314,FL,32060,
140104,PA,15235,
235968,FL,34957,3
32196,OR,97123,3
372871,FL,33709,5
54416,NY,10009,3
324081,TX,75032,5
77125,VA,23322,3
163075,NY,11235,1
277556,AZ,85258,3
652741,CO,80517,
106863,OH,44514,2
401053,IN,46140,
614556,WI,53901,1
213076,MI,48185,2
269401,CT,6824,1
489070,CA,96130,
21597,CT,6811,3
213487,PA,15522,2
261449,MD,21087,3
108962,OH,44123,
455576,GA,30083,1
606803,NM,87121,3
222916,CA,92308,1
537288,IN,46815,3
687025,MA,1902,
416848,UT,84115,4
713967,MS,38930,
552553,MD,21158,1
236047,CO,80814,3
179497,CA,90280,
310634,CA,90247,3
738756,KY,40701,4
61956,OK,74902,4
515247,PA,15613,3
264347,MI,48374,
111912,WI,53549,1
515282,ID,83543,4
406082,OK,74114,4
294568,IL,60120,1
296574,TX,79103,
683538,TX,75052,3
273280,MA,1583,5
417624,NJ,7067,2
213730,NY,11218,
206390,PA,15668,1
255862,CA,95691,2
653183,AL,35967,3
272235,SC,29745,
316015,CA,92270,3
471356,OR,97478,3
667678,NY,14715,
269331,FL,34685,1
406411,TN,37830,
107526,MO,63385,1
593794,FL,33908,5
386669,TN,37312,1
515847,PA,19007,
450248,KS,67042,5
514013,OH,45406,3
523140,NC,27520,3
112434,NJ,8054,1
647292,UT,84045,1
645451,TX,77713,2
502323,KY,40214,2
42199,PA,19120,3
500618,MA,1960,4
311657,AL,35811,2
321543,OH,45345,4
250039,KS,66614,3
403589,DE,19806,1
511794,AL,35121,4
634372,TX,78254,4
280049,CA,93312,5
514783,CA,95242,2
609389,PA,19440,3
254142,PA,16669,4
76251,TX,76547,
642214,TX,75088,4
742602,CA,92028,
386394,PA,15642,3
223538,FL,32967,3
595393,NJ,8103,1
532919,MO,63123,3
729725,NY,11212,3
667686,GA,30041,
49610,KY,40223,4
272403,KS,66216,1
605047,PA,18603,4
453370,IL,61801,3
252183,MA,2149,
129619,LA,70611,3
696597,NJ,8406,
361085,ND,58316,3
539262,VA,22406,
467312,VA,24501,3
230653,PA,15650,3
280412,TX,77381,1
658232,SD,57262,1
251835,CA,91730,4
660779,MI,48362,3
697027,TX,78727,5
739951,OH,45891,
130323,OH,44509,3
374451,IL,61301,1
724390,IN,47906,4
436377,NY,14606,3
109175,IA,52641,4
439153,SC,29204,3
552619,OH,44870,2
163220,PA,19508,
442420,IA,50616,
54709,FL,32420,3
282275,NY,12561,4
709017,IL,62301,
512154,CO,81082,3
397119,OH,44077,1
136323,LA,70809,
473215,MN,55443,1
1645,CA,91356,3
68399,MA,2740,1
272520,MI,49738,3
224484,PA,15147,1
616025,SC,29673,3
85773,CO,81008,2
236506,IL,60441,2
453957,PA,19073,3
477325,IN,47648,
156576,TX,77449,
67204,PA,19320,2
347485,MI,48076,5
549645,OH,44145,3
511647,MD,20601,4
271258,PA,19087,5
346009,KS,66062,3
666127,HI,96707,1
176271,TX,77346,
572757,VA,22485,1
394330,NY,12134,1
489047,WA,98139,1
37790,MS,39540,3
346206,NC,28081,3
143558,IN,46226,
552364,SC,29461,
265499,CA,92833,3
598295,WI,53581,3
520997,IL,61856,3
399981,TX,77088,3
553400,CA,92532,1
107764,FL,33950,1
484939,WI,54880,
191363,SC,29483,2
142222,FL,33401,4
354686,OR,97048,3
298047,VA,23024,
438614,MI,49341,
709798,GA,30342,3
620437,VA,24202,3
364252,CA,90302,
38025,DE,19701,4
405350,TX,75077,
22604,WV,26143,3
410702,NJ,7109,2
529764,MI,48045,3
363341,MI,49442,1
81167,TX,77531,1
128016,MI,48239,1
249258,CA,94549,3
294218,FL,33321,
70874,HI,96744,4
268859,AL,36611,3
495753,IN,47591,1
443706,OK,74107,4
345728,WA,98208,1
721011,OH,43146,5
262803,VA,23229,1
386994,NJ,8701,
601719,AK,99504,1
458844,NJ,8056,3
643927,OH,43606,1
198022,PA,16316,
425624,TX,77563,3
122179,MO,63110,3
106613,NJ,7208,4
376142,FL,32817,
106654,GA,30655,
598677,SC,29607,1
154321,AL,36582,
695469,TX,78750,
743014,NJ,8230,3
214735,CT,6419,3
173973,NY,11772,3
574971,TX,75033,3
687088,NY,14843,
167292,NY,11692,5
691889,OH,44142,3
646405,WI,53204,1
397161,MO,65483,
264251,IL,62702,4
586929,IL,60601,
152974,PA,19401,
459588,LA,70339,3
707661,IN,46805,5
90672,FL,32225,
250045,ND,58413,4
505494,NY,12578,
207044,FL,33326,5
552537,HI,96797,
287447,CA,95403,
229127,HI,96782,4
226790,NJ,8859,3
361405,MA,1453,4
488168,CT,6468,
32847,OH,43065,1
199970,TN,38558,3
689046,GA,30906,
1239,OH,44105,3
596756,PA,19440,1
264610,TX,76903,1
700908,SD,57026,1
319146,NE,68123,4
384810,GA,30132,
282728,PA,18042,2
140192,TX,76424,
170323,LA,70053,1
30965,MT,59801,
343401,FL,32713,3
684806,CA,92345,
544864,PA,18235,3
714233,NE,68776,1
623900,KS,67110,4
733544,WI,54629,3
472560,KS,67213,2
82460,WV,26581,
230236,NJ,8210,3
584769,TX,75693,
162902,CA,92656,
260483,FL,34243,5
262301,MD,21401,3
81161,NM,87120,1
323831,MA,1834,2
730430,NC,28326,1
63494,AZ,85250,3
552061,CA,93720,3
527463,FL,33414,3
665808,FL,34475,1
680316,CA,93536,
162915,OK,74941,1
644157,TX,77318,1
351504,IL,62896,3
644724,MI,48383,1
541640,AZ,85748,4
594358,CT,6468,1
351135,PA,18052,
423313,NJ,8050,3
418170,NY,11423,5
740860,PA,16441,1
305578,NJ,7755,5
289720,UT,84701,4
9725,PA,16602,4
694120,OH,44060,3
597963,DE,19962,1
291334,AR,71854,5
642149,MA,1463,3
639605,AL,35803,3
618933,LA,70126,3
523512,PA,18407,
308352,IL,60455,3
97616,VA,22153,
649372,NY,10589,3
6758,CA,94558,4
175908,TX,78520,1
48533,VA,23455,3
312705,CO,80013,3
154464,NJ,8021,
285832,NC,27377,
631917,FL,33321,3
654351,NY,12309,3
355729,PA,19020,1
221158,SC,29485,3
478504,CT,6450,
503131,CA,95350,2
235443,WA,98411,3
96350,WI,54301,3
212261,MD,21742,
537844,NC,27262,5
421020,FL,33928,3
446894,CA,95823,3
740631,UT,84054,1
651682,WA,98311,3
639926,MI,48848,3
244164,NY,11414,3
250344,PA,17951,
714070,MN,56172,3
418619,NM,87105,1
566466,KS,67460,5
563544,MN,56379,4
452667,LA,70058,3
451761,NC,28479,2
586813,NJ,7508,1
266645,NJ,8018,5
217996,CA,90732,2
210348,WI,54952,1
49605,FL,33484,3
732786,TN,37854,1
124475,AZ,85122,1
679664,TN,37064,
242052,MO,63010,3
200068,DC,20020,1
202354,VA,23607,
488521,FL,33433,
504735,MI,48095,5
164003,VA,24151,
561523,CA,93535,3
302533,PA,19041,5
731373,LA,71106,3
319771,NC,27127,4
241490,NY,10804,3
578185,NY,13790,4
272626,NH,3084,4
380034,NE,68133,1
299616,MA,2720,
306062,IN,46809,
479902,CA,95762,
431593,AL,35613,
535968,IL,60120,4
506750,NJ,8691,3
486033,GA,31324,2
650752,TN,38506,
272636,TN,38340,3
301963,FL,32068,
446396,LA,70127,4
73787,PA,15902,1
121969,MA,1609,
14558,CA,94134,3
565324,NY,10282,1
601525,NY,10475,3
192780,FL,33410,3
30273,CA,92105,3
17718,MA,1331,4
265808,PA,15301,
528601,NJ,8071,2
476759,TN,38305,2
189116,IL,60018,
572154,TX,78602,
498959,VA,22959,
727814,VA,23970,3
352541,KY,42431,4
501174,CT,6111,
385548,OH,44614,4
196759,MA,1129,1
361101,NV,89121,2
674475,FL,33331,4
71886,CA,92708,3
393745,TX,78154,2
596316,CA,92040,2
42083,MD,21742,
541658,WV,26554,3
327090,TX,77318,3
28987,FL,33406,3
143984,MI,48236,3
672182,IL,60091,5
122268,CT,6513,
453804,LA,71301,1
93061,CA,92808,1
47618,OH,45417,1
630618,NC,27007,3
251940,WY,82901,
471726,MO,65804,3
658476,NY,11784,3
346766,PA,18974,
41379,MT,59101,
744614,VA,23701,
482317,FL,32327,
621510,MO,63368,3
330827,NY,10473,1
629862,MI,48323,4
40270,TX,75154,3
573001,WI,54751,1
211590,MO,64020,
637934,MO,63366,
644317,AL,35611,3
204836,KS,66218,5
687795,OK,73663,1
318943,MD,21117,3
207746,WA,98310,3
405136,MN,55416,3
276370,FL,32668,1
304273,NY,11214,4
548169,FL,32084,3
650833,ME,4106,1
176982,KY,40216,4
268628,WA,98593,
110946,SC,29803,5
14005,FL,33544,4
244129,CA,94901,
432825,WA,99206,3
71074,NJ,7712,5
633658,NV,89130,3
620172,FL,33901,3
666622,TX,78217,2
587006,MN,56164,4
368912,TX,75023,4
25456,IL,60706,3
223380,PA,19033,3
67223,PA,19050,
648137,IL,60525,
326391,TX,76691,3
348823,NY,13850,5
214542,WI,54601,
693431,FL,32217,
718526,LA,70448,1
13781,OR,97624,
408419,IN,47031,2
654720,WI,54022,5
339371,MI,49696,1
143527,NJ,7030,
492097,FL,32333,
593465,WA,98383,
625504,MO,64086,4
125019,CO,80110,1
444019,PA,15001,3
567720,CA,94544,1
79807,NY,10312,3
137781,NJ,8401,
377315,VT,5860,1
203098,TX,75252,3
478368,PA,18104,4
581724,NM,87111,
512207,TX,78752,1
206756,GA,30116,1
314618,CT,6051,5
592400,NV,89129,5
587471,AZ,85249,
405114,CA,91750,1
241233,MI,49006,5
356342,GA,30078,2
78413,PA,19154,1
79708,TX,79416,3
538197,SC,29536,4
316266,MD,20706,2
213938,VA,24550,1
598752,WI,53704,1
380457,WI,54401,5
691645,NJ,8823,
223108,FL,32404,3
126125,CA,90212,3
241162,IN,47404,3
204623,MI,48471,1
481901,CO,80525,1
495510,WI,54303,1
572824,FL,32113,1
623003,FL,32174,3
524812,TN,37379,4
637924,OK,74066,
684722,NV,89441,
175997,PA,19464,1
283812,AZ,85122,4
381241,WI,53051,5
626626,SC,29069,
427303,MD,21044,1
192973,RI,2908,3
112085,WA,99362,
46035,WI,53132,3
9282,CT,6518,3
505051,OH,43615,1
617458,PA,18951,1
177230,MA,2180,5
726845,FL,34135,3
281519,IA,50010,2
196178,SC,29620,4
629836,VA,20191,
157194,NJ,8861,1
688116,AK,99567,
277094,VA,24555,1
245153,PA,15234,5
508221,NY,10306,5
646324,TX,79007,3
219784,IL,60901,3
365345,MD,21536,4
204838,MA,1801,4
142806,FL,33578,
3759,MI,48310,
45481,MI,48304,3
616001,NV,89523,
726207,WA,98292,1
205880,NY,13224,
569455,CA,94552,2
142205,AR,72223,
373567,NY,13368,
603728,IL,62095,4
324141,TX,79602,4
550678,GA,30107,3
389052,GA,30815,
628811,AR,72544,3
668592,TX,77845,3
299222,CA,90045,5
64150,KY,42056,3
698496,MD,21093,5
377490,KY,41005,5
605989,FL,34668,4
385656,PA,19120,1
52479,GA,30233,2
665050,MD,21502,
108166,NC,28269,
656961,KY,42718,3
293763,NE,68106,1
333811,CA,92040,1
626510,MN,55057,4
433302,NJ,7108,3
54080,NE,68641,
7289,GA,30106,2
115749,TX,75601,
713250,WA,99026,3
438876,CA,95010,4
223280,NY,14580,4
692623,PA,16625,
539199,PA,17050,3
526494,NY,14004,5
681448,AL,36109,
664681,MO,64012,4
588153,OH,44511,
306141,CA,91423,1
522338,FL,34787,5
153572,MI,48317,
197208,MS,39110,3
342528,CT,6482,5
509454,FL,33813,
184799,GA,30040,3
66122,IN,46394,3
317571,ME,4092,3
195609,CA,93535,2
51764,CA,94566,4
111109,OH,43844,2
506418,MA,2135,
378504,TN,37876,1
70593,PA,18088,3
103085,TX,78620,5
188571,NY,11950,4
39576,PA,15601,3
70566,PA,16652,3
742123,CA,94538,
527294,IL,62024,
679551,WY,82009,3
235698,NY,11436,3
470717,KY,40729,3
273410,CA,96162,1
549262,SC,29577,3
396135,NC,28753,1
417772,VA,23238,1
732396,IN,46323,1
273903,IL,60188,3
79528,CA,91745,1
435451,PA,19145,5
428710,IL,60423,5
51511,PA,19422,1
182969,CO,81503,3
223326,PA,16412,1
39513,GA,30228,4
646642,IN,47429,3
358070,HI,96720,3
516529,TX,75033,4
441968,TN,37221,5
463535,NY,11420,3
61168,PA,19406,5
454185,KY,40243,3
739165,IL,60302,
692139,SC,29910,
474246,WI,53558,1
284569,NC,28304,
476556,IL,60440,1
348860,TX,75056,4
524751,FL,33332,2
565031,NE,68023,
2143,CO,80211,
452991,KY,41042,4
277054,AR,72501,
22334,KS,66061,4
64774,NC,27406,
706419,WY,82834,2
683983,CO,80910,
98161,TN,37122,1
685228,NY,10472,2
236014,VA,22408,
516416,WV,26003,3
500836,VA,23888,1
681454,MO,64064,
54319,VA,23451,3
694107,WI,54143,1
450156,MD,20746,
24883,CA,94560,4
26568,NJ,7928,4
413312,WA,99037,4
416163,IL,62702,1
350315,MS,39560,2
176130,FL,33024,1
714077,IN,47403,4
571528,NY,11234,
454924,WI,53590,5
590835,HI,96732,
540721,NM,87107,3
395017,PA,16678,2
208972,NY,10547,1
345611,MD,20748,3
484795,PA,17050,
584498,MA,1606,
294260,LA,70056,3
584073,TX,78586,
575185,CO,80026,
657522,NY,10940,1
583593,MD,20882,4
367104,MO,63090,3
208324,CA,92071,
173338,OH,44133,2
113999,PA,15904,4
183913,CA,95124,5
238082,GA,31217,4
104071,WA,98038,5
14426,NC,28451,2
556533,NY,13732,3
78365,KY,41502,1
551618,NJ,8012,4
170225,GA,30809,5
97659,MO,64145,4
254756,CA,93311,4
408234,TX,78389,1
29287,UT,84746,4
263547,WI,53820,5
19335,NJ,7438,3
455887,AR,72766,5
526270,CA,91311,3
7830,PA,18407,3
713326,MA,1007,
34516,PA,15101,3
611656,NY,13152,4
363785,DE,19701,3
222777,NY,14150,3
457033,IL,60554,
12516,FL,33169,5
289594,WV,25045,
102736,GA,30052,1
310690,GA,30168,1
80483,VA,23233,1
7615,IL,62289,3
286182,MA,1376,1
207099,CO,80909,4
446955,TX,78727,1
479671,CO,80134,1
350298,NY,12309,1
242383,CT,6791,
177394,WI,53575,1
87555,CA,91350,2
235435,ID,83201,3
21020,IL,60090,4
28323,AZ,85739,3
396392,CA,92354,5
129462,CA,91325,3
134225,NY,10940,4
518481,OH,45742,1
423191,TN,38060,1
109751,PA,16125,
279105,GA,30214,1
419390,NY,13090,1
35351,OH,43204,3
121882,NY,13203,
281650,MA,1960,3
317309,MD,21220,4
137479,PA,15219,
584780,FL,32738,
220474,WV,26505,4
679611,NY,10547,1
475103,IN,46226,
253608,OH,44333,3
736903,OH,44130,
483102,CA,93596,4
332774,CA,90815,3
383489,NC,27455,3
24394,MA,1930,3
328794,AL,35603,1
46895,MD,21502,2
650627,NM,87417,
551434,PA,19440,3
244739,OH,44147,5
678828,OH,44319,
494074,PA,18824,
102731,FL,34684,5
677673,NM,87111,3
608587,NV,89131,1
674467,VA,23464,
661974,FL,33321,2
588777,MI,48060,
747103,HI,96818,2
330796,MI,49445,1
269029,MI,48708,3
324764,LA,70726,5
668569,NC,28609,5
79939,CA,91025,4
680127,CA,91601,1
182103,VA,23452,
748940,NY,14559,2
387091,NJ,8234,
139268,CA,90017,
67609,MI,48096,2
106411,PA,19606,5
352610,PA,18250,5
654437,TX,79703,4
23998,TN,37923,3
566054,FL,32068,2
551629,FL,32174,
287353,MD,21875,3
12054,MI,48453,3
445158,PA,19111,
46332,KY,40175,4
162885,CA,91204,1
57990,NY,13309,5
59247,MI,48625,4
97285,TX,78238,3
441484,PA,16601,
672298,MA,2026,4
132890,OK,73012,4
653229,OH,44121,1
1683,CA,94903,4
410284,PA,17812,1
712409,IN,46201,2
653494,NY,11418,1
644393,MI,48089,4
253247,GA,30680,3
718576,TN,37923,3
657256,CA,90638,4
526053,IN,46528,1
238357,CA,95826,
353801,IL,62221,
120440,MN,55949,
693473,WV,26150,
311142,CA,95630,4
280312,OH,44146,3
242686,NE,68634,3
369482,CA,92243,1
684505,WA,98203,
690385,NJ,7034,4
521159,WI,53405,4
257951,IL,60459,1
297391,TN,37217,4
332008,WA,98052,1
404337,KY,40514,2
596840,KY,40047,2
390625,NJ,8053,1
277831,NY,10312,
397406,IN,46310,1
192708,LA,71301,2
370864,NJ,8109,4
495901,FL,33190,1
546423,LA,70538,3
370620,MO,63120,2
543823,MD,20695,3
62660,IA,52214,1
180677,PA,19021,3
345219,OH,44666,4
325121,CA,94513,2
668895,MI,48430,3
403213,TX,77095,
370610,PA,19607,
459456,MN,55744,4
19624,VA,24211,
716741,PA,18707,1
446314,ID,83336,
113297,CA,92113,4
409295,DC,20002,1
131102,MI,48101,1
251334,NM,87111,4
458168,CT,6067,4
486177,GA,31909,
237479,NJ,7013,3
210018,TX,78629,3
503364,GA,30122,
113919,FL,34983,1
282287,AR,72113,5
248958,CA,95131,1
289502,MD,20744,1
723115,FL,33321,3
525829,VA,23836,5
5377,NJ,7734,3
137562,FL,32504,
489488,MA,1020,5
293546,TX,76087,
715855,NE,69347,5
390299,FL,32043,
338523,NJ,7508,2
541688,PA,19111,
621162,KS,67218,3
303761,NY,11581,3
4642,KY,40059,4
547738,AZ,85340,3
330716,MI,49009,5
339908,NC,27892,4
169714,MD,21117,2
393557,PA,15522,1
591011,TX,78861,1
582263,FL,34135,1
670343,MI,49660,
439166,NC,28056,3
454325,CA,95621,4
378924,CA,91730,1
134664,PA,15219,3
264373,CA,91911,3
500832,CA,91324,
389947,SC,29673,1
210983,NJ,8550,
722524,CA,92021,2
16423,FL,34953,3
623667,CA,92058,3
732436,AZ,85745,3
447143,MS,39090,5
369921,SC,29369,1
113611,OH,45750,3
624997,NJ,7607,3
124420,CT,6082,2
298330,IN,46268,
510195,MI,48075,2
59407,NC,27021,5
498211,MI,48026,1
651659,WY,82003,3
210079,CA,93063,3
544618,NJ,7950,3
153272,PA,15108,1
693939,NJ,7205,
138806,WI,54115,
560697,NM,87109,2
483255,CO,80012,
369843,NJ,7738,5
519566,FL,34480,1
600229,PA,19601,1
733778,CA,91321,3
155756,VA,20110,
422745,OH,44420,
518479,NY,11710,
640686,ME,4841,4
653664,CA,94605,1
642771,OH,44303,3
433845,IN,46062,
675145,NM,87105,3
453636,MS,38651,2
592405,MD,20748,5
38575,AR,72556,
540034,CT,6708,1
503438,TX,77082,3
237341,TX,76542,3
597614,KY,40475,1
392993,NY,14618,
401011,OH,44907,3
621881,DE,19711,4
549882,OH,44149,3
736280,TX,77396,1
695239,NY,14850,
361908,IL,60542,3
393789,OH,45601,
141063,TN,37416,2
542172,SC,29506,1
341283,NM,87505,
298199,MI,48322,1
49895,TX,76208,3
352290,MD,21401,3
507888,SC,29666,3
663636,IL,60106,1
268798,NE,68516,4
407911,GA,31904,3
281549,LA,70520,5
646115,LA,70814,1
7641,TN,38109,3
683017,MI,48532,5
681971,MI,48039,3
38493,CO,80005,4
259761,LA,70535,4
317848,IN,47905,3
551728,AL,35216,5
182366,CA,94947,5
317234,FL,33952,3
86660,TN,38109,1
601019,KY,41514,3
262458,CT,6098,4
53675,NY,13502,3
67398,CO,81004,3
71581,VA,23860,3
209329,LA,70131,2
104285,TX,77346,2
348378,WV,25286,
331673,CT,6405,3
116750,LA,70056,2
691319,NY,11787,5
530135,NC,28227,3
728189,CT,6042,3
377930,TX,78201,
269624,PA,18929,3
275026,TX,76475,5
515130,MO,63025,1
84337,PA,19352,
745559,TX,77053,
209320,NC,28174,3
41632,TN,37931,4
729602,AR,72903,1
201842,MT,59301,3
506119,CA,91325,4
318829,NH,3038,2
256010,FL,33813,
271512,WI,54304,2
501287,MD,21719,1
508638,TX,75831,3
568920,PA,17257,2
154563,PA,19422,
687822,CA,94954,2
204728,IL,61761,4
125066,IA,51346,
731902,NC,28594,3
25938,VA,24541,1
564362,AL,36854,
587894,CA,93003,1
465649,MI,48207,
695137,NY,10025,5
580018,NC,27858,2
686836,PA,19067,5
196048,AL,35906,4
403363,MS,39047,5
579964,LA,70121,
381776,NY,10467,1
239815,KS,66441,1
424048,LA,71446,1
711635,CO,80501,3
334321,PA,19355,3
90541,MI,48180,1
315833,CA,93704,4
447846,UT,84335,3
162256,SC,29851,2
630070,OK,74133,3
21154,WA,98362,3
728802,AL,36117,3
200463,PA,18042,
296175,WI,53202,
338590,AL,36124,4
194920,MI,49202,3
204468,LA,70601,1
110698,PA,18974,5
636557,NJ,8735,4
283956,WA,98038,4
248104,PA,16668,4
59041,NJ,7060,
274728,GA,30093,1
160212,TX,78665,1
584882,PA,18704,1
265877,TX,75086,1
429181,MO,63755,1
624710,OH,43015,3
88426,PA,18109,
441152,MI,48180,5
616343,ID,83634,
177813,TX,76543,1
623644,FL,34119,3
703026,TX,76549,1
577688,NJ,8022,4
338274,PA,18704,
606939,AL,36106,2
335754,NJ,8081,5
479837,VA,22408,1
350524,SC,29550,3
327528,PA,18034,3
573159,PA,18951,1
546551,OH,45013,4
416367,LA,70126,3
454170,PA,15001,4
22565,MD,21244,
347922,TX,75153,1
662258,FL,33351,2
599237,ND,58103,4
107380,PA,19006,4
66893,NY,11374,5
94250,PA,19078,4
157975,NE,68845,
225377,IL,60646,4
274418,NY,11207,3
93909,IN,46774,4
674807,TN,37167,3
486646,TX,75972,
574784,IN,46204,
60990,MO,64152,3
234184,TX,77284,3
183262,PA,18066,4
678061,NY,10990,1
338686,OH,44116,5
318299,TX,78221,4
596881,CA,91320,5
553126,IL,60634,3
245818,AZ,86426,4
541666,PA,15925,4
626879,FL,34995,3
617736,CA,94536,4
557677,NY,11757,1
391772,PA,17011,3
123381,VA,24228,3
274108,NJ,7006,5
162948,PA,19006,
742096,CA,92694,
106537,KS,67475,1
419506,FL,33904,3
286136,PA,15120,
28813,PA,15022,3
357806,NJ,8828,1
20618,MT,59105,3
81862,NJ,7726,3
415698,TX,77056,4
748328,IL,62650,3
514318,MN,55421,1
459330,CA,94903,4
253700,AL,36206,
154750,MD,20776,3
743824,NY,13502,
11613,CO,80602,1
313013,IA,52245,5
555199,UT,84405,3
439035,IA,52405,
587082,GA,31419,
704362,VA,22192,2
154122,PA,17362,2
656741,NJ,7840,4
215493,MD,21028,
291837,CA,93727,1
680780,FL,33028,
171587,TX,75115,1
502532,FL,32901,1
348533,WI,53583,4
174890,VA,23418,1
418307,PA,19380,
495535,AL,35749,1
372292,TN,37830,4
464442,OR,97301,4
685956,KS,66210,3
202112,MI,48167,2
442594,NJ,8052,5
372054,VA,22485,1
718478,KY,42261,2
716070,FL,33172,3
518021,CA,95125,3
549129,NY,13204,
457143,NY,11375,3
351535,ID,83616,4
257946,WV,26720,3
245696,MI,49419,
588030,NY,14075,
202925,IA,50131,1
573815,IL,61832,2
4122,NY,10023,5
246095,OH,44483,4
644999,UT,84770,1
364351,FL,32218,3
373168,WA,98683,3
291302,MD,20854,1
366636,OR,97213,4
252519,IL,62960,1
653710,TX,78028,
65877,CT,6890,3
37626,NY,14624,
52229,OK,73942,3
132942,NY,12590,3
551838,CT,6492,4
547173,PA,16001,3
128007,PA,19067,3
515051,OK,73112,3
383935,NC,28023,3
736843,CA,92111,3
16752,PA,16142,3
54992,MO,63129,
275373,FL,33185,4
106069,MI,48073,
52919,NY,12586,3
493043,NJ,8865,
357780,CO,81236,3
743276,NC,27265,
464651,GA,31029,1
520586,PA,18424,3
273927,AL,36732,4
614282,MI,48183,
377409,MI,48227,3
649544,SC,29801,4
489619,WY,82941,1
184351,FL,33326,4
303508,VA,23803,1
2601,SC,29307,
742470,WV,25071,
339298,NY,13476,1
71157,NM,88310,3
137894,MD,21795,
693076,WA,98424,
43641,PA,19154,4
411884,NY,10030,5
22603,CA,94526,4
720918,WA,99206,1
466107,NJ,7675,3
499299,IN,46140,
673981,NJ,7026,5
748446,CA,94954,2
692964,OR,97502,5
606065,ME,4029,3
462004,FL,34429,3
453332,WI,54311,1
453242,MS,39350,4
167435,GA,30441,3
708406,CA,94949,3
559564,NJ,8723,2
318323,PA,19124,3
281380,NY,10992,4
74125,CA,90245,3
603541,GA,30096,4
414634,PA,18066,4
697357,FL,34135,3
144329,GA,30068,
262774,AL,35064,
53616,KY,40324,
621373,PA,18974,4
177330,MI,49010,
66808,NC,27105,2
198200,PA,18106,
434655,VA,23860,3
15967,WV,25276,3
99118,SC,29483,5
543527,KY,40383,1
37691,NY,14131,4
442940,MD,20715,1
603832,AL,35757,3
628733,NY,11753,3
598781,OK,74759,1
611564,PA,17015,3
725349,TN,37411,3
558588,TX,78627,5
716120,TX,78249,1
458231,NC,27106,3
684562,NJ,8005,2
249139,NJ,8012,
271612,NM,87109,3
130796,MA,2464,3
675998,MA,1929,4
269148,NJ,8618,3
187982,TX,77079,5
652742,KY,41031,2
97066,FL,32920,
454604,NC,27607,3
208555,TX,78236,
235929,MI,48130,
230436,LA,71291,3
40070,CA,90810,3
587446,NJ,8527,
585479,NY,11694,2
20782,OH,44004,
209748,AR,72538,
737233,OH,45402,1
269028,TX,78655,1
179163,MD,21919,1
99051,NJ,8823,1
554492,CA,92595,
161760,PA,17222,1
579615,IL,60047,
144632,NY,11758,
443476,AZ,86426,1
124244,CT,6426,5
202844,OR,97603,3
