"","PRODUCT_ID","PACKING_SLIP_DESC","MERCH_DIV_DESC","BRAND_NAME"
"4392",4040,"Quacker Factory 3/4 Sleeve Colorful Hearts","Apparel","Quacker Factory"
"4393",3073,"Isaac Mizrahi Live! Novelty Stitch Jacket with","Apparel","Isaac Mizrahi Live!"
"4394",5292,"Carol Wior Drape Front Halter 1-piece Swimsuit","Accessories","Carol Wior"
"4395",17048,"Laura Geller Baked Body Frosting Moisturizing P","IQVC Divisional","Laura Geller"
"4396",3121,"Effortless Style by Citiknits Printed Topper w/","Apparel","Effortless Style by Citiknits"
"4397",36603,"Choice of Kirks Folly Dewdrop Dragonfly Lever B","IQVC Divisional","Kirks Folly"
"4398",20429,"Luxe Rachel Zoe Faux Suede Long Sleeve Wrap","Apparel","Luxe Rachel Zoe"
"4399",35813,"Cottage Farms Triple Treat Trio Perennial Hibis","IQVC Divisional","Cottage Farms"
"4400",38582,"Steel by Design Round Crystal 1-1/2-inch Hoop","Jewelry","Steel by Design"
"4401",50168,"Prerogatives Green Heart Italian Murano Dangle","IQVC Divisional","Prerogatives"
"4402",55476,"Capresso Froth TEC Automatic Milk Frother","IQVC Divisional","Capresso"
"4403",39799,"Andy Warhol By RLM Studio Sterling","Jewelry","RLM Studio by Robert Lee Morris"
"4404",48003,"As Is"" Angela by John Hardy Sterl.1.25ct White""","Jewelry","Angela by John Hardy"
"4405",16024,"David Tate Rosette Evening Shoes","IQVC Divisional","David Tate"
"4406",2959,"Gypsy Mara Hoffman V-neck Tank with Tuck","Apparel","Gypsy Mara Hoffman"
"4407",41848,"Novica Sterling Amethyst & Cultured Pearl","Jewelry","NOVICA"
"4408",56547,"Fuller Brushn Set of 2 Odor Away with Sprayer","IQVC Divisional","Fuller Brush"
"4409",30703,"Dennis Basso Faux Fur 3-piece Full Coverlet","Textile/Furnit","Dennis Basso"
"4410",356,"Minnetonka Women's Straight Plug Leather Drivin","IQVC Divisional","Minnetonka"
"4411",53384,"Swiss Diamond 11 Fry Pan""","IQVC Divisional","Swiss Diamond"
"4412",4170,"Joan Rivers Textured Metallic Python Pattern","Apparel","Joan Rivers"
"4413",9118,"Isaac Mizrahi Live! Pull-On Painterly Chevron","Apparel","Isaac Mizrahi Live!"
"4414",55488,"T-Fal Filtra One Deep Fryer","IQVC Divisional","T-Fal"
"4415",14608,"Denim & Co. How Smooth"" Modern Waist Regular""","Apparel","Not Known"
"4416",18132,"Crocs Kid's Crocband Hello Kitty Clogs","IQVC Divisional","Crocs"
"4417",18599,"Diane Young Brow Lift Color & Sculpting Wax","Health/Beauty","Diane Young"
"4418",55531,"William Bounds Sili Gourmet Coffee Break","IQVC Divisional","William Bounds"
"4419",46874,"VicenzaSilver Sterling Average Woven","Jewelry","VicenzaSilver"
"4420",50778,"Caravelle by Bulova Women's Stainless Steel Wat","IQVC Divisional","Caravelle"
"4421",2256,"LOGO by Lori Goldstein V-neck Tee with 3/4","Apparel","Logo by Lori Goldstein"
"4422",9025,"Solid Wrap Scarf with Detachable Flower Pin by","Accessories","VT Luxe"
"4423",38823,"Sterling 2.35 ct tw Oval 5-stone Aquamarine","Jewelry","N/A"
"4424",17242,"Sofft Gisella High Heeled Gladiator Sandals","IQVC Divisional","Sofft"
"4425",14780,"2012 AFC Champions Baltimore Ravens Mens SS","License Hardgds","NFL"
"4426",32300,"Northern Nights Sophia 800TC Egyptian Cotton","Textile/Furnit","Northern Nights"
"4427",38587,"Michael Dawkins Sterling Petal and Rondel 20"",Jewelry""","Michael Dawkins",""
"4428",43074,"UltraFine Silver 18 Piatta Snake Chain""","Jewelry","UltraFine"
"4429",54243,"Le Creuset 10.25 Square Skillet Grill""","IQVC Divisional","Le Creuset"
"4430",17284,"Aerosoles Divolge Loafers","IQVC Divisional","Aerosoles"
"4431",5374,"K-DASH by Kardashian Button Front Tie Waist","Apparel","K-Dash by Kardashian"
"4432",23794,"Samsung 22 Class 1080p LED HDTV-ConnectShare &""","IQVC Divisional","Samsung"
"4433",7863,"Motto 3/4 Sleeve Floral Print Peasant Top with","Apparel","Motto"
"4434",20766,"Anybody Crepe Tunic with Contrast","Accessories","Anybody"
"4435",52737,"Two-Tone Round Sation Hoop Earrings, 14K Gold","IQVC Divisional","N/A"
"4436",47816,"20 Status Link Two-Tone Necklace 14K Gold",",Jewelry""","N/A"
"4437",4991,"LOGO by Lori Goldstein Short Sleeve Printed Top","Apparel","Logo by Lori Goldstein"
"4438",26256,"Elvis Collection: Volume 2 - 4-Disc DVD Set","IQVC Divisional","Paramount Pictures"
"4440",24073,"Fujifilm FinePix S4500 14MP, 30x Zoom DigitalCa","IQVC Divisional","Fuji"
"4441",51001,"Kirks Folly Crescent Moon Shadow Lever Back Ear","IQVC Divisional","Kirks Folly"
"4442",26935,"Tracy Anderson Method: Pregnancy Project","Fun & Leisure","Tracy Anderson"
"4443",46875,"VicenzaSilver Sterling Large Woven","Jewelry","VicenzaSilver"
"4444",2068,"Effortless Style by Citiknits Animal Print","Apparel","Effortless Style by Citiknits"
"4445",45890,"Bronzo Italia 8 Round 11.00 ct tw Faceted""","Jewelry","Bronzo Italia"
"4446",49452,"20 Status Link Two-Tone Necklace""","Jewelry","N/A"
"4447",19457,"Denim & Co. Regular ModernWaist Brushed Heather","Apparel","Denim & Co."
"4448",33800,"Dogs Dinner 19x13 Tapestry Rug","IQVC Divisional","Watershed"
"4449",4945,"Susan Graver Our Little Secret Body Shaping","Apparel","Susan Graver"
"4450",48737,"As Is"" Hidalgo Diamonique Sterling S/2 Scroll""","Jewelry","Hidalgo"
"4452",52763,"Judith Ripka Sterling Onyx, Amethyst & Diamoniq","IQVC Divisional","Judith Ripka"
"4453",13257,"Vera Bradley Signature Print Little Flap","Accessories","Vera Bradley"
"4454",42241,"11.00 ct tw Aquamarine Baguette Sterling 7-1/4"",Jewelry""","N/A",""
"4455",52823,"Judith Ripka Lexington 36 Chain Necklace Sterl""","IQVC Divisional","Judith Ripka"
"4456",4574,"B. Makowsky Snake Embossed Multi-Strap Sandals","Accessories","B. Makowsky"
"4457",9428,"Isaac Mizrahi Live! Dip Dye Long Sleeve V-neck","Apparel","Isaac Mizrahi Live!"
"4458",50831,"Suspicion Sterling Marcasite Nested Enhancer wi","IQVC Divisional","Suspicion"
"4459",51383,"Prerogatives Sterling Studded Stopper Bead","IQVC Divisional","Prerogatives"
"4460",12462,"Women with Control Regular Pull-on","Apparel","Women with Control"
"4461",33176,"Northern Nights Twin Uncrushable Baffle Box","Textile/Furnit","Northern Nights"
"4462",8355,"Belle Gray by Lisa Rinna Cardigan with Fringe &","Apparel","Belle Gray by Lisa Rinna"
"4463",45495,"As Is"" Dominique Dinouart ArtisanCrafted Ster.""","Jewelry","Dominique Dinouart"
"4464",27312,"NFL Oakland Raiders Quilted Wristlet","IQVC Divisional","NFL"
"4465",51879,"Judith Ripka Sterling 1/5 cttw Diamonique Heart","IQVC Divisional","Judith Ripka"
"4466",39214,"Judith Ripka Sterling 13.15 cttw Diamonique","Jewelry","Judith Ripka"
"4467",42785,"Judith Ripka Estate Pia 1/2ct Gemstone and","Jewelry","Judith Ripka"
"4468",48275,"As Is"" Ann King Sterling Passion Enamel Charm""","Jewelry","Ann King"
"4469",45070,"Michael Dawkins Sterling 13.00 ct tw. Gemstone","Jewelry","Michael Dawkins"
"4470",21501,"Bose Lifestyle 135 Home Entertainment System","Electronics","Bose"
"4471",40677,"Wildlife by Heidi Klum Warrior Stretch Bracelet","Costume Jewelry","Heidi Klum"
"4472",14820,"As Is"" orYANY Leather Holly Shoulder Bag""","Accessories","orYANY"
"4473",58622,"My Grandma's (2) Patriot & Banana Choc. Chip","Home Decor","My Grandma's of New England"
"4474",23606,"My Voice - Audio CD Vocal Removal Software","IQVC Divisional","eMedia Music"
"4475",30507,"Roberta's 3 Pc Foxy Digitalis","IQVC Divisional","Roberta's"
"4476",9380,"Susan Graver Liquid Knit Pull-on Printed Maxi","Apparel","Susan Graver"
"4477",34564,"Honey-Can-Do Chrome Commercial Drying Rack","IQVC Divisional","Honey-Can-Do"
"4478",7085,"Kris Jenner Kollection Short Sleeve LongT-shirt","Apparel","Kris Jenner Kollection"
"4479",52475,"Carolyn Pollack Sterling Serenity Enhancer","IQVC Divisional","Carolyn Pollack"
"4480",23730,"Sonic Generations - Nintendo 3DS","IQVC Divisional","Sega"
"4481",31249,"Virginia Candle Co. Holiday Woodwick Candle &","Home Decor","Virginia Candle Co."
"4482",52474,"Carolyn Pollack Arbor Vine Yellow QuartziteEarr","IQVC Divisional","Carolyn Pollack"
"4483",48331,"Carolyn Pollack Brilliance Sterling/Brass","Jewelry","Carolyn Pollack"
"4484",39332,"Christian Santicioli 4.50 cttw Gemstone Cross","Jewelry","Christian Santicioli"
"4485",17132,"Nomad Drizzle Rubber Slip-on Rain Shoes","IQVC Divisional","Nomad"
"4486",54814,"DeLonghi 12 Jumbo Frying Pan with Lid""","IQVC Divisional","DeLonghi"
"4487",45055,"EternaGold 7-1/2 Bold Intricate Woven Bracelet""","Jewelry","EternaGold"
"4488",19816,"Francesca Visconti's Signature Bag w/Leather","Accessories","Francesca Visconti"
"4489",27181,"Core'dinations Whitewash Cardstock Asst 12 x 1""","IQVC Divisional","Core'dinations"
"4490",9030,"Ocean Dream Signature V-Neck Cover Up with","Accessories","Ocean Dream Signature"
"4491",3886,"A-D bareMinerals Skincare Wrinkle Concentrate","Health/Beauty","bareMinerals"
"4492",4807,"Carole Hochman Rainbow in Stripe Cotton Jersey","Apparel","Carole Hochman"
"4493",26369,"Xbox 360 Slim 4GB Kinect Bundle with 4 Games an","IQVC Divisional","Microsoft"
"4494",48848,"Sterling 7-1/4 Bold Polished Status Link""","Jewelry","N/A"
"4495",48624,"85.00 ct tw 36 Black Spinel Bead Sterling""","Jewelry","N/A"
"4496",43075,"VicenzaSilver Sterling Bold Pear Shaped","Jewelry","VicenzaSilver"
"4497",1233,"NFL Oakland Raiders Team Pet T-Shirt","IQVC Divisional","NFL"
"4498",11034,"Collection 18 Patchwork Animal 28 x 68""""","Accessories","Collection XIIX"
"4499",48746,"Veronese 18K Clad 7-1/4 Byzantine Bracelet""","Jewelry","Veronese"
"4500",8095,"Quacker Factory Jeweled Design 3/4 Sleeve","Apparel","Quacker Factory"
"4501",17875,"Bodyslimmers by Nancy Ganz Slip into Skinny Sli","IQVC Divisional","Nancy Ganz"
"4502",54100,"Paula Deen Porcelain 10-pc Cookware Set - Oatme","IQVC Divisional","Paula Deen"
"4503",35795,"Luminara 5 Scratch Wax Flameless Candle""","IQVC Divisional","Luminara"
"4504",42500,"Judith Ripka Sterling Amethyst Floral","Jewelry","Judith Ripka"
"4505",26192,"Alienware X51 Desktop Intel Core i5, 8GB RAM, 1","IQVC Divisional","Dell"
"4506",14345,"As Is"" Pamela Dennis PCG Charmeuse Cowl Neck""","Apparel","Pamela Dennis"
"4507",51041,"Judith Ripka Sterling Rhodolite Garnet LipsChar","IQVC Divisional","Judith Ripka"
"4508",17009,"Dr. Denese HydroShield Extreme Body Firming Lot","IQVC Divisional","Dr. Denese"
"4509",58388,"18x18"" Outdoor Cushion w/ Memory Foam and""","Home Decor","N/A"
"4510",28829,"Tea Light Fireplace Log","IQVC Divisional","N/A"
"4511",54394,"Nesco 6-qt Digital Pressure Cooker","IQVC Divisional","Nesco"
"4512",34696,"Golden Dieffenbachia Plant by Nearly Natural","IQVC Divisional","Nearly Natural"
"4513",34556,"Honey-Can-Do 2 Bag Mesh Rolling Hamper","IQVC Divisional","Honey-Can-Do"
"4514",48681,"As Is""Jacqueline Kennedy ""Blue Seas""PearShaped""","Costume Jewelry","Jacqueline Kennedy"
"4515",35925,"LG Front Load Washer w/ Steam Technology & Sens","IQVC Divisional","LG Electronics"
"4516",54288,"Polder Pourable Canisters Set","IQVC Divisional","Polder"
"4517",17246,"Peter Thomas Roth Clinical Peel & Reveal Dermal","IQVC Divisional","Peter Thomas Roth"
"4518",53100,"Kirks Folly Seaview Moon Magic Necklace","Costume Jewelry","Kirks Folly"
"4519",14814,"Joan Rivers Floral Bouquet 3/4 Sleeve","Apparel","Not Known"
"4520",9739,"Dooney & Bourke Dillen Leather Side Pocket","Accessories","Dooney & Bourke"
"4521",15015,"As Is"" Legacy Legwear Set/2 No-Dig Waistband""","Accessories","Legacy"
"4522",4515,"Liz Claiborne New York Texture Stitch Cardigan","Apparel","Liz Claiborne New York"
"4523",26338,"Apple 16GB iPad Wi-Fi 4th Gen. with Complete Ac","IQVC Divisional","Apple"
"4524",10647,"Isaac Mizrahi! Live  Marble Printed Dolman","Apparel","Isaac Mizrahi Live!"
"4525",33556,"Linda Dano Exploding Paisley 7'6x9'6"" Rug""","Home Decor","Linda Dano"
"4526",17385,"Sofft Bellvue Leather Boots","IQVC Divisional","Sofft"
"4527",41231,"Honora Cultured Pearl 20 Oval Pearl Necklace""","Jewelry","Honora"
"4528",57063,"Cheryl's Birthday Star Gift Tin","IQVC Divisional","Cheryl's"
"4529",61295,"Duro Med Rigid Plastic Bed Tray","IQVC Divisional","Mabis Healthcare"
"4530",41805,"Honora CulturedPearl 10.0mm Keshi Stud Earrings","Jewelry","Honora"
"4531",55176,"Sharper Image Rechargeable Wine Opener","IQVC Divisional","Sharper Image"
"4532",42786,"Honora Sterling Mother-of-Pearl Faceted Doublet","Jewelry","Honora"
"4533",29996,"Shark Set of 2 Steam Duster MicrofiberCleaningP","IQVC Divisional","Shark"
"4534",22736,"Wii U Black 32G Console Game Pad with","Electronics","Nintendo"
"4535",8867,"Carlos Santana Flourish Thong Sandals w/","Accessories","Carlos Santana"
"4536",30886,"Joan Lunden 3-piece Textured Coordinating","Textile/Furnit","Joan Lunden"
"4537",26180,"Dell 13.3 Thin Notebook Core i3 6GB RAM 500GB""","IQVC Divisional","Dell"
"4538",35938,"Home Reflections Flameless Porcelain Flower & T","IQVC Divisional","Home Reflections"
"4539",13795,"Liz Claiborne New York Floral Dip Dye Printed","Apparel","Liz Claiborne New York"
"4540",31887,"3-piece Hydrangea Decorative Pillow Set by","Home Decor","Valerie Parr Hill"
"4541",26199,"Dell Wi-Fi Desktop Intel Core i5, 8GB RAM, 2TB","IQVC Divisional","Dell"
"4542",14945,"As Is"" Denim & Co. Knit Vest & Long Sleeve Tee""","Apparel","Denim & Co."
"4543",8989,"George Simonton Printed Faux Wrap Top with","Apparel","George Simonton"
"4544",53016,"Sterling 1-1/4 Polished Knife Edge Round Hoop""","IQVC Divisional","N/A"
"4545",48439,"Vicence Satin Finish Bezel Off-White Leather","Jewelry","Vicence"
"4546",57472,"Cheryl's Birthday Balloon Gift Tower","IQVC Divisional","Cheryl's"
"4547",13782,"Bob Mackie's Scoop Neck 3/4 Sleeve","Apparel","Bob Mackie"
"4548",48526,"VicenzaSilver Sterling Diamond Cut Adjustable","Jewelry","VicenzaSilver"
"4549",53011,"Sterling Polished Twisted Open Circle Dangle Ea","IQVC Divisional","N/A"
"4550",53042,"Sterling Polished Solid Knot Cuff","IQVC Divisional","N/A"
"4551",37126,"Suspicion Sterling Marcasite Pyramid Button Ear","IQVC Divisional","Suspicion"
"4552",51768,"Steel by Design 8 Square Link Bracelet""","IQVC Divisional","Steel by Design"
"4553",48963,"VicenzaSilver Sterling Large Satin Hinged","Jewelry","VicenzaSilver"
"4554",53026,"Sterling 18 Polished Wheat Chain""","IQVC Divisional","N/A"
"4555",16542,"Mally 4-piece Holiday Pleasures","IQVC Divisional","Mally Beauty"
"4556",39112,"Honora Cultured Pearl Ringed Multi-Cluster 20"",Jewelry""","Honora",""
"4557",5098,"Joan Rivers Classic Pique Slim Skirt","Apparel","Joan Rivers"
"4558",32968,"Royal Palace Floral Aubusson 3'x5' Handmade","Textile/Furnit","Royal Palace"
"4559",48946,"VicenzaSilver Sterling 20 Polished Fancy Link""","Jewelry","VicenzaSilver"
"4560",15074,"As Is""Denim & Co. LngSlve Tribal Print Blanket""","Apparel","Denim & Co."
"4561",18322,"Aerosoles Plush By Sandals","IQVC Divisional","Aerosoles"
"4562",35878,"Cottage Farms 4-Piece European Perfection Clema","IQVC Divisional","Cottage Farms"
"4563",18243,"Sofft Pedra Platform Wedge Sandals","IQVC Divisional","Sofft"
"4564",26196,"Dell Wi-Fi Desktop Intel Core i3, 6GB RAM, 1TB","IQVC Divisional","Dell"
"4565",8669,"CE by Cristina Ehrlich Polka Dot","Apparel","CE by Cristina Ehrlich"
"4566",52073,"Amore La Vita Sterling Black Fleur-de-Lis Charm","IQVC Divisional","Amore La Vita"
"4567",5177,"Liz Claiborne New York Short Sleeve Embroidered","Apparel","Liz Claiborne New York"
"4568",17611,"StriVectin Cleanser & Instant Retexturizing Scr","IQVC Divisional","StriVectin"
"4569",18333,"Easy Street Maestro Strappy Sandals","IQVC Divisional","Easy Street"
"4570",13040,"Joan Rivers Regular Length Embroidered Flowers","Apparel","Joan Rivers"
"4571",44042,"Linea by Louis Dell'Olio Graduated Bead","Costume Jewelry","Linea by Louis Dell'Olio"
"4572",10890,"Joan Rivers Double Breasted Knit Jacket","Apparel","Joan Rivers"
"4573",6218,"Denim & Co. Long Sleeve Button Front Chambray","Apparel","Denim & Co."
"4574",36156,"Diamonique 3.00 ct tw Princess Stud Earrings, 1","IQVC Divisional","Diamonique"
"4575",4790,"Motto Short Sleeve Open Crew Neck Slub T-shirt","Apparel","Motto"
"4576",34482,"Jim Shore Heartwood Creek Polish Angel Figurine","IQVC Divisional","Jim Shore"
"4577",9546,"Quacker Factory Scoopneck 3/4 Sleeve T-shirt w/","Apparel","Quacker Factory"
"4578",56527,"Cottage Farms 9 pc White Delight Carpet Phlox G","IQVC Divisional","Cottage Farms"
"4579",33425,"Bethlehem Lights 5' Unlit Wildflower Garland","Home Decor","Bethlehem Lights"
"4580",33299,"Belleek Everyday"" Rectangular Tray""","App/Accss Event","Belleek"
"4581",14613,"Ryka Avert Core-Lite Running Sneakers","Accessories","Ryka"
"4582",38067,"Joan Rivers Dramatically Bold 18 Necklace""","Costume Jewelry","Joan Rivers"
"4583",20451,"Denim & Co Mixed Stitch Shawl Collar","Apparel","Denim & Co."
"4584",18446,"Fit 4 U C's Separates Boy Meets Girl Hi-Neck Sw","IQVC Divisional","Fit 4 U"
"4585",49090,"Or Paz Sterling Limited Edition 14mm Mabe'","Jewelry","Or Paz"
"4586",31874,"Home Reflections Striped Queen Down Alternative","Textile/Furnit","Home Reflections"
"4587",23089,"Canon EF 16-35MM f/2.8L II USM Lens with Case a","IQVC Divisional","Canon"
"4588",30387,"Oil Rubbed Bronze Finish Vine Leaf Metal Umbrel","IQVC Divisional","N/A"
"4589",8380,"Ocean Dream Signature Butterfly Blues Side","Accessories","Ocean Dream Signature"
"4590",18212,"Aerosoles Wip To Sandals","IQVC Divisional","Aerosoles"
"4591",15089,"As Is"" Denim & Co. Cardigan Duet with Collar""","Apparel","Denim & Co."
"4592",1926,"Isaac Mizrahi Live! Asymmetric Ruffle V Neck","Apparel","Isaac Mizrahi Live!"
"4593",51814,"Kirks Folly Marine Link Magnetic Interchangeabl","IQVC Divisional","Kirks Folly"
"4594",47423,"RLM Studio Enhancer on Wood Bead Necklace","Jewelry","RLM Studio by Robert Lee Morris"
"4595",59991,"SHWK 3/25 Mrs. Prindable's Individual Size (12)","Home Decor","Mrs. Prindable"
"4596",32395,"Northern Nights Natural Fill S/2 400TC Queen","Textile/Furnit","Northern Nights"
"4597",37202,"UltraFine Silver 11 Diamond-Cut Bead Anklet""","IQVC Divisional","UltraFine"
"4598",37517,"Connemara Marble Twisted Stone Necklace","App/Accss Event","Connemara Marble"
"4599",15794,"Fly Flot Sun Leather Slides","IQVC Divisional","Fly Flot"
"4600",9205,"Motto Petite Crochet Back Uneven Hem Maxi Dress","Apparel","Motto"
"4601",2886,"Minnetonka Men's Leather Camp Moccasins","IQVC Divisional","Minnetonka"
"4602",49447,"Steel by Design Set of 2 Crystal Initial Stack","Jewelry","Steel by Design"
"4603",8600,"Merino Wool Crew Neck Sweater with Hearts and","App/Accss Event","N/A"
"4604",10551,"Luxe Rachel Zoe Kelly Sunglasses","Apparel","Luxe Rachel Zoe"
"4605",31578,"Beautyrest Dreamloft S/2 QN Pillows w/500TC","Textile/Furnit","Simmons"
"4606",26062,"Icon: Lionel Richie CD","IQVC Divisional","N/A"
"4607",7504,"Isaac Mizrahi Live! Floral Printed Ruffle Front","Apparel","Isaac Mizrahi Live!"
"4608",45494,"As Is"" Sterling 1.75 ct Tanzanite Flower Hoop""","Jewelry","N/A"
"4609",7438,"Liz Claiborne New York Adjustable Belt with Bow","Accessories","Liz Claiborne New York"
"4610",13414,"M by Marc Bouwer Cap Sleeve Knit Top with","Apparel","M by Marc Bouwer"
"4611",49548,"0.70 ct tw Black Spinel Cross-Over","Jewelry","N/A"
"4612",44596,"Honora Cultured Pearl Stainless Steel Round","Jewelry","Honora"
"4613",13552,"Women with Control Petite Hollywood Waist","Apparel","Women with Control"
"4614",21207,"Jim Shore Heartwood Creek Bunny Painting Easter","IQVC Divisional","Jim Shore"
"4615",19837,"Birki's Two-tone Heart Accent Thong Sandals","Accessories","Birkenstock"
"4616",57516,"Balboa Desserts 8 Special Celebration Cake""","IQVC Divisional","Balboa Desserts"
"4617",51713,"Steel by Design 7.3mm 24 Figaro Chain Necklace""","IQVC Divisional","Steel by Design"
